year;dayofyear;site_name;management;Mean_altitude;Lat;Long;trapping_time;bumb_species;bumb_sp_latin;bumb_lifestyle;caste;pollen;size;forage_plant;plant_sp_latin
2010;142;h1;grasing;817;47,590633;12,836133;11:00;pasc;Bombus pascuorum;social;queen;nopollen;NA;Aju.rep;Ajuga reptans 
2010;142;h1;grasing;817;47,590633;12,836133;10:50;pasc;Bombus pascuorum;social;queen;nopollen;NA;Aju.rep;Ajuga reptans 
2010;131;h1;grasing;817;47,590633;12,836133;14:35;pasc;Bombus pascuorum;social;queen;nopollen;NA;Aju.rep;Ajuga reptans 
2010;131;h1;grasing;817;47,590633;12,836133;15:00;pasc;Bombus pascuorum;social;queen;nopollen;NA;Aju.rep;Ajuga reptans 
2010;142;h1;grasing;817;47,590633;12,836133;10:55;pasc;Bombus pascuorum;social;queen;nopollen;NA;Bis.lae;Biscutella laevigata
2010;198;h1;grasing;817;47,590633;12,836133;09:20;pasc;Bombus pascuorum;social;worker;pollen;11;Cen.jac;Centaurea jacea s.str.
2010;244;h1;grasing;817;47,590633;12,836133;10:55;soro;Bombus soroeensis;social;male;NA;NA;Cen.jac;Centaurea jacea s.str.
2010;244;h1;grasing;817;47,590633;12,836133;11:05;soro;Bombus soroeensis;social;worker;nopollen;11;Cen.jac;Centaurea jacea s.str.
2010;244;h1;grasing;817;47,590633;12,836133;10:55;pasc;Bombus pascuorum;social;worker;nopollen;9;Cen.jac;Centaurea jacea s.str.
2010;244;h1;grasing;817;47,590633;12,836133;11:20;pasc;Bombus pascuorum;social;male;NA;NA;Cen.jac;Centaurea jacea s.str.
2010;198;h1;grasing;817;47,590633;12,836133;10:15;pasc;Bombus pascuorum;social;worker;nopollen;9;Cen.jac;Centaurea jacea s.str.
2010;244;h1;grasing;817;47,590633;12,836133;11:25;pasc;Bombus pascuorum;social;worker;pollen;11;Cen.jac;Centaurea jacea s.str.
2010;244;h1;grasing;817;47,590633;12,836133;11:50;pasc;Bombus pascuorum;social;male;NA;NA;Cli.vul;Clinopodium vulgare
2010;168;h1;grasing;817;47,590633;12,836133;12:45;pasc;Bombus pascuorum;social;queen;pollen;NA;Dac.mac;Dactylorhiza maculata
2010;244;h1;grasing;817;47,590633;12,836133;11:10;pasc;Bombus pascuorum;social;worker;pollen;13;Eup.ros;Euphrasia rostkoviana
2010;234;h1;grasing;817;47,590633;12,836133;18:25;pasc;Bombus pascuorum;social;worker;pollen;10;Gen.asc;Gentiana asclepiadea
2010;234;h1;grasing;817;47,590633;12,836133;18:40;pasc;Bombus pascuorum;social;worker;pollen;14;Gen.asc;Gentiana asclepiadea
2010;234;h1;grasing;817;47,590633;12,836133;18:50;pasc;Bombus pascuorum;social;worker;pollen;9;Gen.asc;Gentiana asclepiadea
2010;234;h1;grasing;817;47,590633;12,836133;18:25;pasc;Bombus pascuorum;social;worker;nopollen;16;Gen.asc;Gentiana asclepiadea
2010;234;h1;grasing;817;47,590633;12,836133;19:15;pasc;Bombus pascuorum;social;worker;pollen;17;Gen.asc;Gentiana asclepiadea
2010;234;h1;grasing;817;47,590633;12,836133;18:45;hort;Bombus hortorum;social;worker;pollen;NA;Gen.asc;Gentiana asclepiadea
2010;234;h1;grasing;817;47,590633;12,836133;18:50;pasc;Bombus pascuorum;social;worker;nopollen;13;Gen.asc;Gentiana asclepiadea
2010;234;h1;grasing;817;47,590633;12,836133;19:15;pasc;Bombus pascuorum;social;worker;pollen;10;Gen.asc;Gentiana asclepiadea
2010;234;h1;grasing;817;47,590633;12,836133;18:45;pasc;Bombus pascuorum;social;worker;pollen;13;Gen.asc;Gentiana asclepiadea
2010;234;h1;grasing;817;47,590633;12,836133;18:25;pasc;Bombus pascuorum;social;worker;pollen;19;Gen.asc;Gentiana asclepiadea
2010;244;h1;grasing;817;47,590633;12,836133;11:55;pasc;Bombus pascuorum;social;worker;pollen;11;Gen.asc;Gentiana asclepiadea
2010;234;h1;grasing;817;47,590633;12,836133;18:55;pasc;Bombus pascuorum;social;worker;nopollen;15;Gen.asc;Gentiana asclepiadea
2010;234;h1;grasing;817;47,590633;12,836133;18:45;pasc;Bombus pascuorum;social;worker;pollen;10;Gen.asc;Gentiana asclepiadea
2010;234;h1;grasing;817;47,590633;12,836133;18:50;pasc;Bombus pascuorum;social;worker;pollen;12;Gen.asc;Gentiana asclepiadea
2010;234;h1;grasing;817;47,590633;12,836133;18:50;pasc;Bombus pascuorum;social;worker;pollen;13;Gen.asc;Gentiana asclepiadea
2010;234;h1;grasing;817;47,590633;12,836133;18:45;pasc;Bombus pascuorum;social;worker;pollen;16;Gen.asc;Gentiana asclepiadea
2010;234;h1;grasing;817;47,590633;12,836133;19:05;pasc;Bombus pascuorum;social;worker;pollen;9;Gen.asc;Gentiana asclepiadea
2010;202;h1;grasing;817;47,590633;12,836133;19:00;pasc;Bombus pascuorum;social;worker;pollen;10;Lot.cor;Lotus corniculatus 
2010;202;h1;grasing;817;47,590633;12,836133;19:05;pasc;Bombus pascuorum;social;worker;pollen;15;Lot.cor;Lotus corniculatus 
2010;234;h1;grasing;817;47,590633;12,836133;19:00;pasc;Bombus pascuorum;social;worker;pollen;14;Lot.cor;Lotus corniculatus 
2010;202;h1;grasing;817;47,590633;12,836133;19:15;pasc;Bombus pascuorum;social;worker;pollen;13;Lot.cor;Lotus corniculatus 
2010;192;h1;grasing;817;47,590633;12,836133;12:10;pasc;Bombus pascuorum;social;worker;pollen;12;Lot.cor;Lotus corniculatus 
2010;202;h1;grasing;817;47,590633;12,836133;19:20;pasc;Bombus pascuorum;social;worker;pollen;9;Lot.cor;Lotus corniculatus 
2010;202;h1;grasing;817;47,590633;12,836133;19:05;pasc;Bombus pascuorum;social;worker;pollen;13;Lot.cor;Lotus corniculatus 
2010;202;h1;grasing;817;47,590633;12,836133;19:10;pasc;Bombus pascuorum;social;worker;pollen;13;Lot.cor;Lotus corniculatus 
2010;202;h1;grasing;817;47,590633;12,836133;19:10;pasc;Bombus pascuorum;social;worker;pollen;11;Lot.cor;Lotus corniculatus 
2010;168;h1;grasing;817;47,590633;12,836133;12:45;prat;Bombus pratorum;social;queen;pollen;NA;Phy.orb;Phyteuma orbiculare
2010;168;h1;grasing;817;47,590633;12,836133;13:20;soro;Bombus soroeensis;social;queen;pollen;NA;Phy.orb;Phyteuma orbiculare
2010;131;h1;grasing;817;47,590633;12,836133;15:05;pasc;Bombus pascuorum;social;queen;nopollen;NA;Pol.cha;Polygala chamaebuxus
2010;131;h1;grasing;817;47,590633;12,836133;15:00;pasc;Bombus pascuorum;social;queen;nopollen;NA;Pol.cha;Polygala chamaebuxus
2010;131;h1;grasing;817;47,590633;12,836133;14:15;pasc;Bombus pascuorum;social;queen;nopollen;NA;Pol.cha;Polygala chamaebuxus
2010;142;h1;grasing;817;47,590633;12,836133;10:45;wurf;Bombus wurflenii;social;queen;nopollen;NA;Pol.cha;Polygala chamaebuxus
2010;202;h1;grasing;817;47,590633;12,836133;19:00;pasc;Bombus pascuorum;social;worker;pollen;5;Pru.vul;Prunella vulgaris
2010;198;h1;grasing;817;47,590633;12,836133;10:15;pasc;Bombus pascuorum;social;worker;nopollen;27;Pru.vul;Prunella vulgaris
2010;202;h1;grasing;817;47,590633;12,836133;18:35;pasc;Bombus pascuorum;social;worker;pollen;13;Pru.vul;Prunella vulgaris
2010;180;h1;grasing;817;47,590633;12,836133;11:25;pasc;Bombus pascuorum;social;worker;pollen;NA;Pru.vul;Prunella vulgaris
2010;192;h1;grasing;817;47,590633;12,836133;12:45;pasc;Bombus pascuorum;social;worker;nopollen;10;Pru.vul;Prunella vulgaris
2010;198;h1;grasing;817;47,590633;12,836133;09:25;pasc;Bombus pascuorum;social;worker;nopollen;7;Pru.vul;Prunella vulgaris
2010;192;h1;grasing;817;47,590633;12,836133;12:50;pasc;Bombus pascuorum;social;worker;pollen;10;Pru.vul;Prunella vulgaris
2010;192;h1;grasing;817;47,590633;12,836133;12:45;pasc;Bombus pascuorum;social;worker;nopollen;12;Pru.vul;Prunella vulgaris
2010;192;h1;grasing;817;47,590633;12,836133;12:35;pasc;Bombus pascuorum;social;worker;pollen;14;Pru.vul;Prunella vulgaris
2010;192;h1;grasing;817;47,590633;12,836133;12:25;pasc;Bombus pascuorum;social;worker;pollen;9;Pru.vul;Prunella vulgaris
2010;192;h1;grasing;817;47,590633;12,836133;12:30;pasc;Bombus pascuorum;social;worker;pollen;13;Pru.vul;Prunella vulgaris
2010;131;h1;grasing;817;47,590633;12,836133;14:30;pasc;Bombus pascuorum;social;queen;nopollen;NA;Ran.acr;Ranunculus acris s.l.
2010;244;h1;grasing;817;47,590633;12,836133;11:55;pasc;Bombus pascuorum;social;male;NA;NA;Sal.glu;Salvia glutinosa
2010;244;h1;grasing;817;47,590633;12,836133;11:25;pasc;Bombus pascuorum;social;worker;pollen;20;Sal.glu;Salvia glutinosa
2010;244;h1;grasing;817;47,590633;12,836133;11:40;pasc;Bombus pascuorum;social;worker;pollen;13;Sal.glu;Salvia glutinosa
2010;244;h1;grasing;817;47,590633;12,836133;11:25;pasc;Bombus pascuorum;social;worker;pollen;15;Sal.glu;Salvia glutinosa
2010;234;h1;grasing;817;47,590633;12,836133;18:35;wurf;Bombus wurflenii;social;worker;nopollen;17;Sal.glu;Salvia glutinosa
2010;244;h1;grasing;817;47,590633;12,836133;11:30;pasc;Bombus pascuorum;social;worker;pollen;10;Sal.glu;Salvia glutinosa
2010;234;h1;grasing;817;47,590633;12,836133;18:30;pasc;Bombus pascuorum;social;worker;pollen;13;Sal.glu;Salvia glutinosa
2010;234;h1;grasing;817;47,590633;12,836133;18:30;wurf;Bombus wurflenii;social;worker;nopollen;21;Sal.glu;Salvia glutinosa
2010;244;h1;grasing;817;47,590633;12,836133;11:25;wurf;Bombus wurflenii;social;worker;nopollen;18;Sal.glu;Salvia glutinosa
2010;244;h1;grasing;817;47,590633;12,836133;11:30;pasc;Bombus pascuorum;social;worker;pollen;17;Sal.glu;Salvia glutinosa
2010;244;h1;grasing;817;47,590633;12,836133;11:40;pasc;Bombus pascuorum;social;worker;pollen;11;Sal.glu;Salvia glutinosa
2010;244;h1;grasing;817;47,590633;12,836133;11:55;pasc;Bombus pascuorum;social;worker;nopollen;13;Sal.glu;Salvia glutinosa
2010;234;h1;grasing;817;47,590633;12,836133;19:10;hort;Bombus hortorum;social;worker;pollen;NA;Sal.glu;Salvia glutinosa
2010;244;h1;grasing;817;47,590633;12,836133;11:50;wurf;Bombus wurflenii;social;worker;pollen;22;Sal.glu;Salvia glutinosa
2010;244;h1;grasing;817;47,590633;12,836133;11:15;pasc;Bombus pascuorum;social;worker;pollen;19;Sal.glu;Salvia glutinosa
2010;244;h1;grasing;817;47,590633;12,836133;11:55;pasc;Bombus pascuorum;social;worker;nopollen;9;Sal.glu;Salvia glutinosa
2010;244;h1;grasing;817;47,590633;12,836133;11:30;pasc;Bombus pascuorum;social;worker;pollen;8;Sal.glu;Salvia glutinosa
2010;244;h1;grasing;817;47,590633;12,836133;11:45;pasc;Bombus pascuorum;social;worker;nopollen;10;Sal.glu;Salvia glutinosa
2010;244;h1;grasing;817;47,590633;12,836133;11:55;wurf;Bombus wurflenii;social;worker;nopollen;19;Sal.glu;Salvia glutinosa
2010;198;h1;grasing;817;47,590633;12,836133;09:25;pasc;Bombus pascuorum;social;worker;nopollen;9;Tri.pra;Trifolium pratense s.str.
2010;168;h1;grasing;817;47,590633;12,836133;13:05;pasc;Bombus pascuorum;social;queen;pollen;NA;Tri.pra;Trifolium pratense s.str.
2010;168;h1;grasing;817;47,590633;12,836133;13:05;pasc;Bombus pascuorum;social;queen;pollen;NA;Tri.pra;Trifolium pratense s.str.
2010;198;h1;grasing;817;47,590633;12,836133;09:45;pasc;Bombus pascuorum;social;worker;pollen;14;Tri.pra;Trifolium pratense s.str.
2010;198;h1;grasing;817;47,590633;12,836133;09:40;pasc;Bombus pascuorum;social;worker;pollen;14;Tri.pra;Trifolium pratense s.str.
2010;202;h1;grasing;817;47,590633;12,836133;19:05;telu;Bombus terrestris/lucorum;social;worker;nopollen;13;Tri.pra;Trifolium pratense s.str.
2010;198;h1;grasing;817;47,590633;12,836133;10:00;pasc;Bombus pascuorum;social;worker;pollen;10;Tri.pra;Trifolium pratense s.str.
2010;202;h1;grasing;817;47,590633;12,836133;18:40;pasc;Bombus pascuorum;social;worker;pollen;14;Tri.pra;Trifolium pratense s.str.
2010;234;h1;grasing;817;47,590633;12,836133;19:10;pasc;Bombus pascuorum;social;worker;pollen;11;Tri.pra;Trifolium pratense s.str.
2010;168;h1;grasing;817;47,590633;12,836133;12:50;pasc;Bombus pascuorum;social;queen;pollen;NA;Tri.pra;Trifolium pratense s.str.
2010;198;h1;grasing;817;47,590633;12,836133;09:40;pasc;Bombus pascuorum;social;worker;pollen;11;Tri.pra;Trifolium pratense s.str.
2010;168;h1;grasing;817;47,590633;12,836133;12:45;pasc;Bombus pascuorum;social;queen;pollen;NA;Tri.pra;Trifolium pratense s.str.
2010;202;h1;grasing;817;47,590633;12,836133;19:05;pasc;Bombus pascuorum;social;worker;pollen;12;Tri.pra;Trifolium pratense s.str.
2010;198;h1;grasing;817;47,590633;12,836133;10:15;pasc;Bombus pascuorum;social;worker;pollen;13;Tri.pra;Trifolium pratense s.str.
2010;202;h1;grasing;817;47,590633;12,836133;18:45;pasc;Bombus pascuorum;social;worker;pollen;8;Tri.pra;Trifolium pratense s.str.
2010;202;h1;grasing;817;47,590633;12,836133;19:10;pasc;Bombus pascuorum;social;worker;pollen;11;Tri.pra;Trifolium pratense s.str.
2010;192;h1;grasing;817;47,590633;12,836133;12:35;pasc;Bombus pascuorum;social;worker;pollen;12;Tri.pra;Trifolium pratense s.str.
2010;202;h1;grasing;817;47,590633;12,836133;18:35;pasc;Bombus pascuorum;social;worker;pollen;10;Tri.pra;Trifolium pratense s.str.
2010;198;h1;grasing;817;47,590633;12,836133;10:10;pasc;Bombus pascuorum;social;worker;pollen;8;Tri.pra;Trifolium pratense s.str.
2010;198;h1;grasing;817;47,590633;12,836133;10:15;pasc;Bombus pascuorum;social;worker;pollen;11;Tri.pra;Trifolium pratense s.str.
2010;198;h1;grasing;817;47,590633;12,836133;10:10;pasc;Bombus pascuorum;social;worker;pollen;12;Tri.rep;Trifolium repens
2010;212;h2;grasing;987;47,574683;12,800967;18:30;prat;Bombus pratorum;social;worker;nopollen;11;Ach.atr;Achillea atrata
2010;168;h2;grasing;987;47,574683;12,800967;11:25;pasc;Bombus pascuorum;social;queen;nopollen;NA;Aci.alp;Acinos alpinus
2010;244;h2;grasing;987;47,574683;12,800967;13:40;pasc;Bombus pascuorum;social;worker;nopollen;12;Aci.alp;Acinos alpinus
2010;234;h2;grasing;987;47,574683;12,800967;17:15;pasc;Bombus pascuorum;social;worker;pollen;13;Aci.alp;Acinos alpinus
2010;168;h2;grasing;987;47,574683;12,800967;11:10;telu;Bombus terrestris/lucorum;social;queen;nopollen;NA;Aci.alp;Acinos alpinus
2010;196;h2;grasing;987;47,574683;12,800967;18:05;telu;Bombus terrestris/lucorum;social;queen;nopollen;NA;Ant.vul;Anthyllis vulneraria s.str.
2010;168;h2;grasing;987;47,574683;12,800967;11:20;pasc;Bombus pascuorum;social;queen;pollen;NA;Ant.vul;Anthyllis vulneraria s.str.
2010;196;h2;grasing;987;47,574683;12,800967;17:25;telu;Bombus terrestris/lucorum;social;worker;pollen;14;Ant.vul;Anthyllis vulneraria s.str.
2010;168;h2;grasing;987;47,574683;12,800967;11:45;pasc;Bombus pascuorum;social;queen;nopollen;NA;Ant.vul;Anthyllis vulneraria s.str.
2010;192;h2;grasing;987;47,574683;12,800967;11:00;telu;Bombus terrestris/lucorum;social;worker;pollen;NA;Ant.vul;Anthyllis vulneraria s.str.
2010;196;h2;grasing;987;47,574683;12,800967;17:40;pasc;Bombus pascuorum;social;worker;pollen;12;Ant.vul;Anthyllis vulneraria s.str.
2010;196;h2;grasing;987;47,574683;12,800967;17:20;wurf;Bombus wurflenii;social;worker;pollen;19;Ant.vul;Anthyllis vulneraria s.str.
2010;196;h2;grasing;987;47,574683;12,800967;17:20;telu;Bombus terrestris/lucorum;social;queen;nopollen;NA;Ant.vul;Anthyllis vulneraria s.str.
2010;168;h2;grasing;987;47,574683;12,800967;11:40;pasc;Bombus pascuorum;social;queen;pollen;NA;Ant.vul;Anthyllis vulneraria s.str.
2010;196;h2;grasing;987;47,574683;12,800967;18:00;telu;Bombus terrestris/lucorum;social;worker;pollen;17;Ant.vul;Anthyllis vulneraria s.str.
2010;196;h2;grasing;987;47,574683;12,800967;17:30;pasc;Bombus pascuorum;social;worker;pollen;11;Ant.vul;Anthyllis vulneraria s.str.
2010;196;h2;grasing;987;47,574683;12,800967;17:25;telu;Bombus terrestris/lucorum;social;worker;nopollen;11;Ant.vul;Anthyllis vulneraria s.str.
2010;196;h2;grasing;987;47,574683;12,800967;18:05;telu;Bombus terrestris/lucorum;social;worker;pollen;10;Ant.vul;Anthyllis vulneraria s.str.
2010;196;h2;grasing;987;47,574683;12,800967;17:40;telu;Bombus terrestris/lucorum;social;worker;nopollen;12;Ant.vul;Anthyllis vulneraria s.str.
2010;196;h2;grasing;987;47,574683;12,800967;18:05;pasc;Bombus pascuorum;social;worker;pollen;13;Ant.vul;Anthyllis vulneraria s.str.
2010;244;h2;grasing;987;47,574683;12,800967;13:35;soro;Bombus soroeensis;social;male;NA;NA;Car.def;Carduus defloratus s.str.
2010;212;h2;grasing;987;47,574683;12,800967;18:45;soro;Bombus soroeensis;social;worker;pollen;9;Car.def;Carduus defloratus s.str.
2010;212;h2;grasing;987;47,574683;12,800967;18:15;pasc;Bombus pascuorum;social;worker;nopollen;14;Car.def;Carduus defloratus s.str.
2010;168;h2;grasing;987;47,574683;12,800967;11:00;wurf;Bombus wurflenii;social;queen;nopollen;NA;Car.def;Carduus defloratus s.str.
2010;244;h2;grasing;987;47,574683;12,800967;13:40;soro;Bombus soroeensis;social;worker;nopollen;10;Car.def;Carduus defloratus s.str.
2010;234;h2;grasing;987;47,574683;12,800967;17:40;pasc;Bombus pascuorum;social;male;NA;NA;Car.def;Carduus defloratus s.str.
2010;168;h2;grasing;987;47,574683;12,800967;10:55;wurf;Bombus wurflenii;social;queen;nopollen;NA;Car.def;Carduus defloratus s.str.
2010;244;h2;grasing;987;47,574683;12,800967;13:10;soro;Bombus soroeensis;social;male;NA;NA;Car.def;Carduus defloratus s.str.
2010;244;h2;grasing;987;47,574683;12,800967;12:40;soro;Bombus soroeensis;social;male;NA;NA;Car.def;Carduus defloratus s.str.
2010;244;h2;grasing;987;47,574683;12,800967;13:10;soro;Bombus soroeensis;social;worker;nopollen;12;Car.def;Carduus defloratus s.str.
2010;192;h2;grasing;987;47,574683;12,800967;11:05;soro;Bombus soroeensis;social;queen;pollen;NA;Car.def;Carduus defloratus s.str.
2010;168;h2;grasing;987;47,574683;12,800967;10:55;wurf;Bombus wurflenii;social;queen;nopollen;NA;Car.def;Carduus defloratus s.str.
2010;168;h2;grasing;987;47,574683;12,800967;11:10;soro;Bombus soroeensis;social;queen;nopollen;NA;Car.def;Carduus defloratus s.str.
2010;212;h2;grasing;987;47,574683;12,800967;18:35;prat;Bombus pratorum;social;worker;nopollen;10;Car.def;Carduus defloratus s.str.
2010;244;h2;grasing;987;47,574683;12,800967;13:35;soro;Bombus soroeensis;social;worker;nopollen;12;Car.def;Carduus defloratus s.str.
2010;244;h2;grasing;987;47,574683;12,800967;13:10;soro;Bombus soroeensis;social;worker;nopollen;12;Car.def;Carduus defloratus s.str.
2010;244;h2;grasing;987;47,574683;12,800967;12:45;pasc;Bombus pascuorum;social;worker;nopollen;10;Car.def;Carduus defloratus s.str.
2010;234;h2;grasing;987;47,574683;12,800967;17:45;pasc;Bombus pascuorum;social;worker;pollen;11;Car.def;Carduus defloratus s.str.
2010;244;h2;grasing;987;47,574683;12,800967;13:35;soro;Bombus soroeensis;social;worker;nopollen;11;Cen.jac;Centaurea jacea s.str.
2010;234;h2;grasing;987;47,574683;12,800967;17:20;soro;Bombus soroeensis;social;worker;nopollen;8;Cen.jac;Centaurea jacea s.str.
2010;234;h2;grasing;987;47,574683;12,800967;17:20;pasc;Bombus pascuorum;social;worker;nopollen;11;Cen.jac;Centaurea jacea s.str.
2010;234;h2;grasing;987;47,574683;12,800967;17:15;pasc;Bombus pascuorum;social;worker;pollen;13;Cen.jac;Centaurea jacea s.str.
2010;244;h2;grasing;987;47,574683;12,800967;13:10;soro;Bombus soroeensis;social;male;NA;NA;Cen.jac;Centaurea jacea s.str.
2010;234;h2;grasing;987;47,574683;12,800967;17:05;soro;Bombus soroeensis;social;worker;nopollen;14;Cen.jac;Centaurea jacea s.str.
2010;234;h2;grasing;987;47,574683;12,800967;17:50;sylv;Bombus sylvestris;solitary;male;NA;NA;Cen.jac;Centaurea jacea s.str.
2010;244;h2;grasing;987;47,574683;12,800967;12:45;soro;Bombus soroeensis;social;male;NA;NA;Cen.jac;Centaurea jacea s.str.
2010;244;h2;grasing;987;47,574683;12,800967;13:00;pasc;Bombus pascuorum;social;male;NA;NA;Cen.jac;Centaurea jacea s.str.
2010;244;h2;grasing;987;47,574683;12,800967;13:05;soro;Bombus soroeensis;social;worker;nopollen;11;Cen.jac;Centaurea jacea s.str.
2010;234;h2;grasing;987;47,574683;12,800967;17:45;soro;Bombus soroeensis;social;worker;nopollen;11;Cen.jac;Centaurea jacea s.str.
2010;212;h2;grasing;987;47,574683;12,800967;18:20;soro;Bombus soroeensis;social;worker;nopollen;9;Cen.jac;Centaurea jacea s.str.
2010;234;h2;grasing;987;47,574683;12,800967;16:55;soro;Bombus soroeensis;social;worker;nopollen;12;Cen.jac;Centaurea jacea s.str.
2010;212;h2;grasing;987;47,574683;12,800967;18:05;soro;Bombus soroeensis;social;worker;pollen;11;Cen.jac;Centaurea jacea s.str.
2010;234;h2;grasing;987;47,574683;12,800967;17:15;wurf;Bombus wurflenii;social;male;NA;NA;Cen.jac;Centaurea jacea s.str.
2010;244;h2;grasing;987;47,574683;12,800967;12:50;soro;Bombus soroeensis;social;worker;nopollen;8;Cen.jac;Centaurea jacea s.str.
2010;244;h2;grasing;987;47,574683;12,800967;12:45;soro;Bombus soroeensis;social;worker;nopollen;16;Cen.jac;Centaurea jacea s.str.
2010;234;h2;grasing;987;47,574683;12,800967;17:45;soro;Bombus soroeensis;social;worker;pollen;12;Cen.jac;Centaurea jacea s.str.
2010;244;h2;grasing;987;47,574683;12,800967;12:50;soro;Bombus soroeensis;social;worker;nopollen;13;Cen.jac;Centaurea jacea s.str.
2010;244;h2;grasing;987;47,574683;12,800967;13:05;soro;Bombus soroeensis;social;worker;nopollen;12;Cen.jac;Centaurea jacea s.str.
2010;244;h2;grasing;987;47,574683;12,800967;13:10;soro;Bombus soroeensis;social;worker;nopollen;11;Cen.jac;Centaurea jacea s.str.
2010;244;h2;grasing;987;47,574683;12,800967;13:35;soro;Bombus soroeensis;social;worker;nopollen;12;Cen.jac;Centaurea jacea s.str.
2010;234;h2;grasing;987;47,574683;12,800967;17:30;soro;Bombus soroeensis;social;male;NA;NA;Cen.jac;Centaurea jacea s.str.
2010;244;h2;grasing;987;47,574683;12,800967;13:10;soro;Bombus soroeensis;social;worker;nopollen;9;Cen.jac;Centaurea jacea s.str.
2010;244;h2;grasing;987;47,574683;12,800967;13:35;soro;Bombus soroeensis;social;worker;nopollen;10;Cen.jac;Centaurea jacea s.str.
2010;234;h2;grasing;987;47,574683;12,800967;17:35;pasc;Bombus pascuorum;social;worker;pollen;15;Cen.jac;Centaurea jacea s.str.
2010;234;h2;grasing;987;47,574683;12,800967;17:20;soro;Bombus soroeensis;social;male;NA;NA;Cen.jac;Centaurea jacea s.str.
2010;212;h2;grasing;987;47,574683;12,800967;18:10;telu;Bombus terrestris/lucorum;social;worker;nopollen;16;Cen.jac;Centaurea jacea s.str.
2010;212;h2;grasing;987;47,574683;12,800967;18:45;soro;Bombus soroeensis;social;worker;nopollen;8;Cen.jac;Centaurea jacea s.str.
2010;234;h2;grasing;987;47,574683;12,800967;17:50;soro;Bombus soroeensis;social;worker;nopollen;11;Cen.jac;Centaurea jacea s.str.
2010;212;h2;grasing;987;47,574683;12,800967;18:50;prat;Bombus pratorum;social;worker;nopollen;10;Cen.jac;Centaurea jacea s.str.
2010;212;h2;grasing;987;47,574683;12,800967;18:05;soro;Bombus soroeensis;social;worker;nopollen;10;Cen.jac;Centaurea jacea s.str.
2010;234;h2;grasing;987;47,574683;12,800967;17:55;pasc;Bombus pascuorum;social;worker;pollen;13;Cen.jac;Centaurea jacea s.str.
2010;244;h2;grasing;987;47,574683;12,800967;12:50;soro;Bombus soroeensis;social;male;NA;NA;Cen.jac;Centaurea jacea s.str.
2010;234;h2;grasing;987;47,574683;12,800967;17:30;sylv;Bombus sylvestris;solitary;male;NA;NA;Cen.jac;Centaurea jacea s.str.
2010;234;h2;grasing;987;47,574683;12,800967;17:15;sylv;Bombus sylvestris;solitary;male;NA;NA;Cen.jac;Centaurea jacea s.str.
2010;244;h2;grasing;987;47,574683;12,800967;12:40;soro;Bombus soroeensis;social;male;NA;NA;Cen.jac;Centaurea jacea s.str.
2010;212;h2;grasing;987;47,574683;12,800967;19:10;soro;Bombus soroeensis;social;worker;nopollen;14;Cen.jac;Centaurea jacea s.str.
2010;244;h2;grasing;987;47,574683;12,800967;13:30;soro;Bombus soroeensis;social;worker;pollen;10;Cen.jac;Centaurea jacea s.str.
2010;212;h2;grasing;987;47,574683;12,800967;19:10;soro;Bombus soroeensis;social;worker;nopollen;9;Cen.jac;Centaurea jacea s.str.
2010;244;h2;grasing;987;47,574683;12,800967;12:45;soro;Bombus soroeensis;social;worker;nopollen;9;Cen.jac;Centaurea jacea s.str.
2010;244;h2;grasing;987;47,574683;12,800967;13:30;soro;Bombus soroeensis;social;male;NA;NA;Cen.jac;Centaurea jacea s.str.
2010;234;h2;grasing;987;47,574683;12,800967;17:15;soro;Bombus soroeensis;social;worker;nopollen;11;Cen.jac;Centaurea jacea s.str.
2010;244;h2;grasing;987;47,574683;12,800967;12:45;pasc;Bombus pascuorum;social;male;NA;NA;Cen.jac;Centaurea jacea s.str.
2010;212;h2;grasing;987;47,574683;12,800967;18:05;soro;Bombus soroeensis;social;worker;pollen;8;Cen.jac;Centaurea jacea s.str.
2010;244;h2;grasing;987;47,574683;12,800967;13:15;soro;Bombus soroeensis;social;worker;nopollen;13;Cen.jac;Centaurea jacea s.str.
2010;234;h2;grasing;987;47,574683;12,800967;17:50;soro;Bombus soroeensis;social;male;NA;NA;Cen.jac;Centaurea jacea s.str.
2010;244;h2;grasing;987;47,574683;12,800967;13:05;soro;Bombus soroeensis;social;worker;nopollen;17;Cen.jac;Centaurea jacea s.str.
2010;244;h2;grasing;987;47,574683;12,800967;13:05;soro;Bombus soroeensis;social;worker;nopollen;12;Cen.jac;Centaurea jacea s.str.
2010;234;h2;grasing;987;47,574683;12,800967;17:45;soro;Bombus soroeensis;social;worker;nopollen;8;Cen.jac;Centaurea jacea s.str.
2010;212;h2;grasing;987;47,574683;12,800967;19:00;pasc;Bombus pascuorum;social;worker;pollen;13;Cen.jac;Centaurea jacea s.str.
2010;234;h2;grasing;987;47,574683;12,800967;17:55;pasc;Bombus pascuorum;social;male;NA;NA;Cen.jac;Centaurea jacea s.str.
2010;244;h2;grasing;987;47,574683;12,800967;13:05;soro;Bombus soroeensis;social;worker;nopollen;14;Cen.jac;Centaurea jacea s.str.
2010;244;h2;grasing;987;47,574683;12,800967;12:40;soro;Bombus soroeensis;social;worker;nopollen;11;Cen.jac;Centaurea jacea s.str.
2010;244;h2;grasing;987;47,574683;12,800967;13:20;pasc;Bombus pascuorum;social;worker;pollen;13;Cli.vul;Clinopodium vulgare
