site,elev,sp.pair,bb.sp1,bb.sp2,bb.sp1.abund,bb.sp2.abund,niche.overlap,same.class,log.bb.sp1.abund,log.bb.sp2.abund
wmb4,165.5,gers_soro,gers,soro,5,110,0,short:long,1.6094379124341003,4.700480365792417
wmb4,165.5,gers_telu,gers,telu,5,81,0.014183403666672478,short:long,1.6094379124341003,4.394449154672439
wmb4,165.5,gers_wurf,gers,wurf,5,155,0,med:long,1.6094379124341003,5.043425116919247
wmb4,165.5,hort_hypn,hort,hypn,23,5,0.7637103684661525,med:long,3.1354942159291497,1.6094379124341003
wmb4,165.5,hort_lapi,hort,lapi,23,1,0,short:long,3.1354942159291497,0
wmb4,165.5,hort_mend,hort,mend,23,14,0.9105740575580257,long:long,3.1354942159291497,2.6390573296152584
wmb4,165.5,hort_mont,hort,mont,23,31,0.14334343115887394,med:long,3.1354942159291497,3.4339872044851463
wmb4,165.5,hort_muci,hort,muci,23,8,0.3465503568596352,med:long,3.1354942159291497,2.0794415416798357
wmb4,165.5,hort_pasc,hort,pasc,23,136,0.8626463766476211,med:long,3.1354942159291497,4.912654885736052
wmb4,165.5,hort_prat,hort,prat,23,276,0.9435959473763799,short:long,3.1354942159291497,5.62040086571715
wmb4,165.5,hort_psit,hort,psit,23,3,0,short:long,3.1354942159291497,1.0986122886681098
wmb4,165.5,hort_pyre,hort,pyre,23,19,0.4551115834218915,short:long,3.1354942159291497,2.9444389791664403
wmb4,165.5,hort_soro,hort,soro,23,110,0.33130351211374065,short:long,3.1354942159291497,4.700480365792417
wmb4,165.5,hort_telu,hort,telu,23,81,0.39465200285097046,short:long,3.1354942159291497,4.394449154672439
wmb4,165.5,hort_wurf,hort,wurf,23,155,0.9295577723447396,med:long,3.1354942159291497,5.043425116919247
wmb4,165.5,hypn_lapi,hypn,lapi,5,1,0,short:med,1.6094379124341003,0
wmb4,165.5,hypn_mend,hypn,mend,5,14,0.6343452650657,med:long,1.6094379124341003,2.6390573296152584
wmb4,165.5,hypn_mont,hypn,mont,5,31,0.6487823439878232,med:med,1.6094379124341003,3.4339872044851463
wmb4,165.5,hypn_muci,hypn,muci,5,8,0.24590163934426235,med:med,1.6094379124341003,2.0794415416798357
wmb4,165.5,hypn_pasc,hypn,pasc,5,136,0.8406536028011548,med:med,1.6094379124341003,4.912654885736052
wmb4,165.5,hypn_prat,hypn,prat,5,276,0.8774670516324485,short:med,1.6094379124341003,5.62040086571715
wmb4,165.5,hypn_psit,hypn,psit,5,3,0,short:med,1.6094379124341003,1.0986122886681098
wmb4,165.5,hypn_pyre,hypn,pyre,5,19,0.664626147791867,short:med,1.6094379124341003,2.9444389791664403
wmb4,165.5,hypn_soro,hypn,soro,5,110,0.6020226055919096,short:med,1.6094379124341003,4.700480365792417
wmb4,165.5,hypn_telu,hypn,telu,5,81,0.7549957942119261,short:med,1.6094379124341003,4.394449154672439
wmb4,165.5,hypn_wurf,hypn,wurf,5,155,0.7585583413693345,med:med,1.6094379124341003,5.043425116919247
wmb4,165.5,lapi_mend,lapi,mend,1,14,0.0927152317880795,short:long,0,2.6390573296152584
wmb4,165.5,lapi_mont,lapi,mont,1,31,0.04258241758241754,short:med,0,3.4339872044851463
wmb4,165.5,lapi_muci,lapi,muci,1,8,0.6,short:med,0,2.0794415416798357
wmb4,165.5,lapi_pasc,lapi,pasc,1,136,0.06110711718188355,short:med,0,4.912654885736052
wmb4,165.5,lapi_prat,lapi,prat,1,276,0.005373413285569617,short:short,0,5.62040086571715
wmb4,165.5,lapi_psit,lapi,psit,1,3,0,short:short,0,1.0986122886681098
wmb4,165.5,lapi_pyre,lapi,pyre,1,19,0,short:short,0,2.9444389791664403
wmb4,165.5,lapi_soro,lapi,soro,1,110,0,short:short,0,4.700480365792417
wmb4,165.5,lapi_telu,lapi,telu,1,81,0.16791915003887015,short:short,0,4.394449154672439
wmb4,165.5,lapi_wurf,lapi,wurf,1,155,0.24242992992992984,short:med,0,5.043425116919247
wmb4,165.5,mend_mont,mend,mont,14,31,0.008728618404513111,med:long,2.6390573296152584,3.4339872044851463
wmb4,165.5,mend_muci,mend,muci,14,8,0.2935483870967741,med:long,2.6390573296152584,2.0794415416798357
wmb4,165.5,mend_pasc,mend,pasc,14,136,0.7481790789817077,med:long,2.6390573296152584,4.912654885736052
wmb4,165.5,mend_prat,mend,prat,14,276,0.8741312499397538,short:long,2.6390573296152584,5.62040086571715
wmb4,165.5,mend_psit,mend,psit,14,3,0,short:long,2.6390573296152584,1.0986122886681098
wmb4,165.5,mend_pyre,mend,pyre,14,19,0.3608336416327538,short:long,2.6390573296152584,2.9444389791664403
wmb4,165.5,mend_soro,mend,soro,14,110,0.2168855139437852,short:long,2.6390573296152584,4.700480365792417
wmb4,165.5,mend_telu,mend,telu,14,81,0.2951082041728924,short:long,2.6390573296152584,4.394449154672439
wmb4,165.5,mend_wurf,mend,wurf,14,155,0.9085122425415707,med:long,2.6390573296152584,5.043425116919247
wmb4,165.5,mont_muci,mont,muci,31,8,0.0316218973138388,med:med,3.4339872044851463,2.0794415416798357
wmb4,165.5,mont_pasc,mont,pasc,31,136,0.29517890370964395,med:med,3.4339872044851463,4.912654885736052
wmb4,165.5,mont_prat,mont,prat,31,276,0.3781098675949952,short:med,3.4339872044851463,5.62040086571715
wmb4,165.5,mont_psit,mont,psit,31,3,0,short:med,3.4339872044851463,1.0986122886681098
wmb4,165.5,mont_pyre,mont,pyre,31,19,0.5796941139582279,short:med,3.4339872044851463,2.9444389791664403
wmb4,165.5,mont_soro,mont,soro,31,110,0.627940358720739,short:med,3.4339872044851463,4.700480365792417
wmb4,165.5,mont_telu,mont,telu,31,81,0.7487661632839184,short:med,3.4339872044851463,4.394449154672439
wmb4,165.5,mont_wurf,mont,wurf,31,155,0.19933064277980106,med:med,3.4339872044851463,5.043425116919247
wmb4,165.5,muci_pasc,muci,pasc,8,136,0.37309160305343514,med:med,2.0794415416798357,4.912654885736052
wmb4,165.5,muci_prat,muci,prat,8,276,0.24969295552241422,short:med,2.0794415416798357,5.62040086571715
wmb4,165.5,muci_psit,muci,psit,8,3,0,short:med,2.0794415416798357,1.0986122886681098
wmb4,165.5,muci_pyre,muci,pyre,8,19,0.09947643979057585,short:med,2.0794415416798357,2.9444389791664403
wmb4,165.5,muci_soro,muci,soro,8,110,0.06628963471166327,short:med,2.0794415416798357,4.700480365792417
wmb4,165.5,muci_telu,muci,telu,8,81,0.2750916078291179,short:med,2.0794415416798357,4.394449154672439
wmb4,165.5,muci_wurf,muci,wurf,8,155,0.46113590336398014,med:med,2.0794415416798357,5.043425116919247
wmb4,165.5,pasc_prat,pasc,prat,136,276,0.9093286716095689,short:med,4.912654885736052,5.62040086571715
wmb4,165.5,pasc_psit,pasc,psit,136,3,0.10981633945535152,short:med,4.912654885736052,1.0986122886681098
wmb4,165.5,pasc_pyre,pasc,pyre,136,19,0.6234368904129277,short:med,4.912654885736052,2.9444389791664403
wmb4,165.5,pasc_soro,pasc,soro,136,110,0.603127663097116,short:med,4.912654885736052,4.700480365792417
wmb4,165.5,pasc_telu,pasc,telu,136,81,0.6059259681168552,short:med,4.912654885736052,4.394449154672439
wmb4,165.5,pasc_wurf,pasc,wurf,136,155,0.8737732569561215,med:med,4.912654885736052,5.043425116919247
wmb4,165.5,prat_psit,prat,psit,276,3,0.05076083168776857,short:short,5.62040086571715,1.0986122886681098
wmb4,165.5,prat_pyre,prat,pyre,276,19,0.615917666231116,short:short,5.62040086571715,2.9444389791664403
wmb4,165.5,prat_soro,prat,soro,276,110,0.5324426250202606,short:short,5.62040086571715,4.700480365792417
wmb4,165.5,prat_telu,prat,telu,276,81,0.5832222956222279,short:short,5.62040086571715,4.394449154672439
wmb4,165.5,prat_wurf,prat,wurf,276,155,0.9360830659684014,short:med,5.62040086571715,5.043425116919247
wmb4,165.5,psit_pyre,psit,pyre,3,19,0.0499561787905346,short:short,1.0986122886681098,2.9444389791664403
wmb4,165.5,psit_soro,psit,soro,3,110,0.2339510096318388,short:short,1.0986122886681098,4.700480365792417
wmb4,165.5,psit_telu,psit,telu,3,81,0.03373594335693464,short:short,1.0986122886681098,4.394449154672439
wmb4,165.5,psit_wurf,psit,wurf,3,155,0.009707116464522048,short:med,1.0986122886681098,5.043425116919247
wmb4,165.5,pyre_soro,pyre,soro,19,110,0.7711001852757882,short:short,2.9444389791664403,4.700480365792417
wmb4,165.5,pyre_telu,pyre,telu,19,81,0.7600397172757085,short:short,2.9444389791664403,4.394449154672439
wmb4,165.5,pyre_wurf,pyre,wurf,19,155,0.49074466738859757,short:med,2.9444389791664403,5.043425116919247
wmb4,165.5,soro_telu,soro,telu,110,81,0.7191675773022264,short:short,4.700480365792417,4.394449154672439
wmb4,165.5,soro_wurf,soro,wurf,110,155,0.36083241013976997,short:med,4.700480365792417,5.043425116919247
wmb4,165.5,telu_wurf,telu,wurf,81,155,0.48956220616979795,short:med,4.394449154672439,5.043425116919247
wmb5,181.3,gers_hort,gers,hort,2,12,0,long:long,0.6931471805599453,2.4849066497880004
wmb5,181.3,gers_jone,gers,jone,2,1,0,short:long,0.6931471805599453,0
wmb5,181.3,gers_lapi,gers,lapi,2,1,0,short:long,0.6931471805599453,0
wmb5,181.3,gers_mend,gers,mend,2,6,0,long:long,0.6931471805599453,1.791759469228055
wmb5,181.3,gers_mont,gers,mont,2,24,0,med:long,0.6931471805599453,3.1780538303479458
wmb5,181.3,gers_muci,gers,muci,2,15,0,med:long,0.6931471805599453,2.70805020110221
wmb5,181.3,gers_pasc,gers,pasc,2,61,0,med:long,0.6931471805599453,4.110873864173311
wmb5,181.3,gers_prat,gers,prat,2,135,0,short:long,0.6931471805599453,4.90527477843843
wmb5,181.3,gers_pyre,gers,pyre,2,21,0,short:long,0.6931471805599453,3.044522437723423
wmb5,181.3,gers_soro,gers,soro,2,121,0,short:long,0.6931471805599453,4.795790545596741
wmb5,181.3,gers_telu,gers,telu,2,38,0,short:long,0.6931471805599453,3.6375861597263857
wmb5,181.3,gers_wurf,gers,wurf,2,159,0,med:long,0.6931471805599453,5.0689042022202315
wmb5,181.3,hort_jone,hort,jone,12,1,0,short:long,2.4849066497880004,0
wmb5,181.3,hort_lapi,hort,lapi,12,1,0,short:long,2.4849066497880004,0
wmb5,181.3,hort_mend,hort,mend,12,6,0.3589743589743588,long:long,2.4849066497880004,1.791759469228055
wmb5,181.3,hort_mont,hort,mont,12,24,0.1095890410958904,med:long,2.4849066497880004,3.1780538303479458
wmb5,181.3,hort_muci,hort,muci,12,15,0.41504539559014253,med:long,2.4849066497880004,2.70805020110221
wmb5,181.3,hort_pasc,hort,pasc,12,61,0.459253110431165,med:long,2.4849066497880004,4.110873864173311
wmb5,181.3,hort_prat,hort,prat,12,135,0.24149584769797727,short:long,2.4849066497880004,4.90527477843843
wmb5,181.3,hort_pyre,hort,pyre,12,21,0.07804878048780484,short:long,2.4849066497880004,3.044522437723423
wmb5,181.3,hort_soro,hort,soro,12,121,0.08877204780973924,short:long,2.4849066497880004,4.795790545596741
wmb5,181.3,hort_telu,hort,telu,12,38,0.5324455927655768,short:long,2.4849066497880004,3.6375861597263857
wmb5,181.3,hort_wurf,hort,wurf,12,159,0.4140488704067413,med:long,2.4849066497880004,5.0689042022202315
wmb5,181.3,jone_lapi,jone,lapi,1,1,0,short:short,0,0
wmb5,181.3,jone_mend,jone,mend,1,6,0,short:long,0,1.791759469228055
wmb5,181.3,jone_mont,jone,mont,1,24,0,short:med,0,3.1780538303479458
wmb5,181.3,jone_muci,jone,muci,1,15,0.4580152671755726,short:med,0,2.70805020110221
wmb5,181.3,jone_pasc,jone,pasc,1,61,0.23360459550023938,short:med,0,4.110873864173311
wmb5,181.3,jone_prat,jone,prat,1,135,0.4418559876780901,short:short,0,4.90527477843843
wmb5,181.3,jone_pyre,jone,pyre,1,21,0.25,short:short,0,3.044522437723423
wmb5,181.3,jone_soro,jone,soro,1,121,0.7979392065945391,short:short,0,4.795790545596741
wmb5,181.3,jone_telu,jone,telu,1,38,0.1405672009864365,short:short,0,3.6375861597263857
wmb5,181.3,jone_wurf,jone,wurf,1,159,0.0635957602826478,short:med,0,5.0689042022202315
wmb5,181.3,lapi_mend,lapi,mend,1,6,0,short:long,0,1.791759469228055
wmb5,181.3,lapi_mont,lapi,mont,1,24,0.5363128491620113,short:med,0,3.1780538303479458
wmb5,181.3,lapi_muci,lapi,muci,1,15,0.3435114503816794,short:med,0,2.70805020110221
wmb5,181.3,lapi_pasc,lapi,pasc,1,61,0.11680229775011974,short:med,0,4.110873864173311
wmb5,181.3,lapi_prat,lapi,prat,1,135,0.01299576434347327,short:short,0,4.90527477843843
wmb5,181.3,lapi_pyre,lapi,pyre,1,21,0.08333333333333337,short:short,0,3.044522437723423
wmb5,181.3,lapi_soro,lapi,soro,1,121,0.024935600206079322,short:short,0,4.795790545596741
wmb5,181.3,lapi_telu,lapi,telu,1,38,0.1405672009864365,short:short,0,3.6375861597263857
wmb5,181.3,lapi_wurf,lapi,wurf,1,159,0.3603759749350044,short:med,0,5.0689042022202315
wmb5,181.3,mend_mont,mend,mont,6,24,0,med:long,1.791759469228055,3.1780538303479458
wmb5,181.3,mend_muci,mend,muci,6,15,0.20100502512562812,med:long,1.791759469228055,2.70805020110221
wmb5,181.3,mend_pasc,mend,pasc,6,61,0.463791882523946,med:long,1.791759469228055,4.110873864173311
wmb5,181.3,mend_prat,mend,prat,6,135,0.17140605503382145,short:long,1.791759469228055,4.90527477843843
wmb5,181.3,mend_pyre,mend,pyre,6,21,0.07547169811320753,short:long,1.791759469228055,3.044522437723423
wmb5,181.3,mend_soro,mend,soro,6,121,0.03195281897803792,short:long,1.791759469228055,4.795790545596741
wmb5,181.3,mend_telu,mend,telu,6,38,0.5905602455871066,short:long,1.791759469228055,3.6375861597263857
wmb5,181.3,mend_wurf,mend,wurf,6,159,0.18955166687955038,med:long,1.791759469228055,5.0689042022202315
wmb5,181.3,mont_muci,mont,muci,24,15,0.36809815950920244,med:med,3.1780538303479458,2.70805020110221
wmb5,181.3,mont_pasc,mont,pasc,24,61,0.24270185622541995,med:med,3.1780538303479458,4.110873864173311
wmb5,181.3,mont_prat,mont,prat,24,135,0.3239294123967016,short:med,3.1780538303479458,4.90527477843843
wmb5,181.3,mont_pyre,mont,pyre,24,21,0.20565552699228795,short:med,3.1780538303479458,3.044522437723423
wmb5,181.3,mont_soro,mont,soro,24,121,0.09928859186888284,short:med,3.1780538303479458,4.795790545596741
wmb5,181.3,mont_telu,mont,telu,24,38,0.4010922648742321,short:med,3.1780538303479458,3.6375861597263857
wmb5,181.3,mont_wurf,mont,wurf,24,159,0.36095276990066205,med:med,3.1780538303479458,5.0689042022202315
wmb5,181.3,muci_pasc,muci,pasc,15,61,0.5706813248954271,med:med,2.70805020110221,4.110873864173311
wmb5,181.3,muci_prat,muci,prat,15,135,0.49639509733237197,short:med,2.70805020110221,4.90527477843843
wmb5,181.3,muci_pyre,muci,pyre,15,21,0.3925619834710743,short:med,2.70805020110221,3.044522437723423
wmb5,181.3,muci_soro,muci,soro,15,121,0.6249543270689683,short:med,2.70805020110221,4.795790545596741
wmb5,181.3,muci_telu,muci,telu,15,38,0.5365968463167804,short:med,2.70805020110221,3.6375861597263857
wmb5,181.3,muci_wurf,muci,wurf,15,159,0.42742320619216256,med:med,2.70805020110221,5.0689042022202315
wmb5,181.3,pasc_prat,pasc,prat,61,135,0.5729950615831935,short:med,4.110873864173311,4.90527477843843
wmb5,181.3,pasc_pyre,pasc,pyre,61,21,0.3173410404624277,short:med,4.110873864173311,3.044522437723423
wmb5,181.3,pasc_soro,pasc,soro,61,121,0.37152097695624864,short:med,4.110873864173311,4.795790545596741
wmb5,181.3,pasc_telu,pasc,telu,61,38,0.7468111077666335,short:med,4.110873864173311,3.6375861597263857
wmb5,181.3,pasc_wurf,pasc,wurf,61,159,0.5242476217071979,med:med,4.110873864173311,5.0689042022202315
wmb5,181.3,prat_pyre,prat,pyre,135,21,0.5287955213125657,short:short,4.90527477843843,3.044522437723423
wmb5,181.3,prat_soro,prat,soro,135,121,0.7093245572804323,short:short,4.90527477843843,4.795790545596741
wmb5,181.3,prat_telu,prat,telu,135,38,0.5672277095379791,short:short,4.90527477843843,3.6375861597263857
wmb5,181.3,prat_wurf,prat,wurf,135,159,0.5019316284366699,short:med,4.90527477843843,5.0689042022202315
wmb5,181.3,pyre_soro,pyre,soro,21,121,0.4552029540785163,short:short,3.044522437723423,4.795790545596741
wmb5,181.3,pyre_telu,pyre,telu,21,38,0.32019826517967787,short:short,3.044522437723423,3.6375861597263857
wmb5,181.3,pyre_wurf,pyre,wurf,21,159,0.3289329310108353,short:med,3.044522437723423,5.0689042022202315
wmb5,181.3,soro_telu,soro,telu,121,38,0.32356628904357887,short:short,4.795790545596741,3.6375861597263857
wmb5,181.3,soro_wurf,soro,wurf,121,159,0.1505160575216049,short:med,4.795790545596741,5.0689042022202315
wmb5,181.3,telu_wurf,telu,wurf,38,159,0.5317448521897138,short:med,3.6375861597263857,5.0689042022202315
ho4,155.2,gers_hort,gers,hort,1,37,0,long:long,0,3.6109179126442243
ho4,155.2,gers_hypn,gers,hypn,1,3,0,med:long,0,1.0986122886681098
ho4,155.2,gers_jone,gers,jone,1,4,0,short:long,0,1.3862943611198906
ho4,155.2,gers_lapi,gers,lapi,1,3,0,short:long,0,1.0986122886681098
ho4,155.2,gers_mend,gers,mend,1,10,0,long:long,0,2.302585092994046
ho4,155.2,gers_mont,gers,mont,1,30,0,med:long,0,3.4011973816621555
ho4,155.2,gers_muci,gers,muci,1,7,0,med:long,0,1.9459101490553132
ho4,155.2,gers_pasc,gers,pasc,1,62,0,med:long,0,4.127134385045092
ho4,155.2,gers_prat,gers,prat,1,236,0,short:long,0,5.4638318050256105
ho4,155.2,gers_psit,gers,psit,1,8,0,short:long,0,2.0794415416798357
ho4,155.2,gers_pyre,gers,pyre,1,9,0,short:long,0,2.1972245773362196
ho4,155.2,gers_soro,gers,soro,1,114,0,short:long,0,4.736198448394496
ho4,155.2,gers_telu,gers,telu,1,38,0,short:long,0,3.6375861597263857
ho4,155.2,gers_wurf,gers,wurf,1,95,0,med:long,0,4.553876891600541
ho4,155.2,hort_hypn,hort,hypn,37,3,0.6615017878426698,med:long,3.6109179126442243,1.0986122886681098
ho4,155.2,hort_jone,hort,jone,37,4,0.5946760421898544,short:long,3.6109179126442243,1.3862943611198906
ho4,155.2,hort_lapi,hort,lapi,37,3,0.9161904761904762,short:long,3.6109179126442243,1.0986122886681098
ho4,155.2,hort_mend,hort,mend,37,10,0.9733625362487305,long:long,3.6109179126442243,2.302585092994046
ho4,155.2,hort_mont,hort,mont,37,30,0.3321218866550921,med:long,3.6109179126442243,3.4011973816621555
ho4,155.2,hort_muci,hort,muci,37,7,0.6534691897137312,med:long,3.6109179126442243,1.9459101490553132
ho4,155.2,hort_pasc,hort,pasc,37,62,0.8133290753278776,med:long,3.6109179126442243,4.127134385045092
ho4,155.2,hort_prat,hort,prat,37,236,0.9368098765725246,short:long,3.6109179126442243,5.4638318050256105
ho4,155.2,hort_psit,hort,psit,37,8,0,short:long,3.6109179126442243,2.0794415416798357
ho4,155.2,hort_pyre,hort,pyre,37,9,0.18373335339703556,short:long,3.6109179126442243,2.1972245773362196
ho4,155.2,hort_soro,hort,soro,37,114,0.6247403765118511,short:long,3.6109179126442243,4.736198448394496
ho4,155.2,hort_telu,hort,telu,37,38,0.4606363144283395,short:long,3.6109179126442243,3.6375861597263857
ho4,155.2,hort_wurf,hort,wurf,37,95,0.9583469303771512,med:long,3.6109179126442243,4.553876891600541
ho4,155.2,hypn_jone,hypn,jone,3,4,0.8955223880597014,short:med,1.0986122886681098,1.3862943611198906
ho4,155.2,hypn_lapi,hypn,lapi,3,3,0.4285714285714286,short:med,1.0986122886681098,1.0986122886681098
ho4,155.2,hypn_mend,hypn,mend,3,10,0.5484460694698353,med:long,1.0986122886681098,2.302585092994046
ho4,155.2,hypn_mont,hypn,mont,3,30,0.8142493638676844,med:med,1.0986122886681098,3.4011973816621555
ho4,155.2,hypn_muci,hypn,muci,3,7,0.3028846153846154,med:med,1.0986122886681098,1.9459101490553132
ho4,155.2,hypn_pasc,hypn,pasc,3,62,0.5405736137667304,med:med,1.0986122886681098,4.127134385045092
ho4,155.2,hypn_prat,hypn,prat,3,236,0.691621874484049,short:med,1.0986122886681098,5.4638318050256105
ho4,155.2,hypn_psit,hypn,psit,3,8,0,short:med,1.0986122886681098,2.0794415416798357
ho4,155.2,hypn_pyre,hypn,pyre,3,9,0.6,short:med,1.0986122886681098,2.1972245773362196
ho4,155.2,hypn_soro,hypn,soro,3,114,0.556536721947017,short:med,1.0986122886681098,4.736198448394496
ho4,155.2,hypn_telu,hypn,telu,3,38,0.5309734513274337,short:med,1.0986122886681098,3.6375861597263857
ho4,155.2,hypn_wurf,hypn,wurf,3,95,0.5293379025296256,med:med,1.0986122886681098,4.553876891600541
ho4,155.2,jone_lapi,jone,lapi,4,3,0.36363636363636365,short:short,1.3862943611198906,1.0986122886681098
ho4,155.2,jone_mend,jone,mend,4,10,0.48309178743961345,short:long,1.3862943611198906,2.302585092994046
ho4,155.2,jone_mont,jone,mont,4,30,0.7698476343223738,short:med,1.3862943611198906,3.4011973816621555
ho4,155.2,jone_muci,jone,muci,4,7,0.28093645484949836,short:med,1.3862943611198906,1.9459101490553132
ho4,155.2,jone_pasc,jone,pasc,4,62,0.5326701333936242,short:med,1.3862943611198906,4.127134385045092
ho4,155.2,jone_prat,jone,prat,4,236,0.6545653419448929,short:short,1.3862943611198906,5.4638318050256105
ho4,155.2,jone_psit,jone,psit,4,8,0.2857142857142857,short:short,1.3862943611198906,2.0794415416798357
ho4,155.2,jone_pyre,jone,pyre,4,9,0.5950413223140496,short:short,1.3862943611198906,2.1972245773362196
ho4,155.2,jone_soro,jone,soro,4,114,0.5585416816773543,short:short,1.3862943611198906,4.736198448394496
ho4,155.2,jone_telu,jone,telu,4,38,0.5479452054794521,short:short,1.3862943611198906,3.6375861597263857
ho4,155.2,jone_wurf,jone,wurf,4,95,0.49123318099885305,short:med,1.3862943611198906,4.553876891600541
ho4,155.2,lapi_mend,lapi,mend,3,10,0.963855421686747,short:long,1.0986122886681098,2.302585092994046
ho4,155.2,lapi_mont,lapi,mont,3,30,0.10118043844856661,short:med,1.0986122886681098,3.4011973816621555
ho4,155.2,lapi_muci,lapi,muci,3,7,0.6176470588235294,short:med,1.0986122886681098,1.9459101490553132
ho4,155.2,lapi_pasc,lapi,pasc,3,62,0.6449934980494149,short:med,1.0986122886681098,4.127134385045092
ho4,155.2,lapi_prat,lapi,prat,3,236,0.7801333187629768,short:short,1.0986122886681098,5.4638318050256105
ho4,155.2,lapi_psit,lapi,psit,3,8,0,short:short,1.0986122886681098,2.0794415416798357
ho4,155.2,lapi_pyre,lapi,pyre,3,9,0,short:short,1.0986122886681098,2.1972245773362196
ho4,155.2,lapi_soro,lapi,soro,3,114,0.4541229584384544,short:short,1.0986122886681098,4.736198448394496
ho4,155.2,lapi_telu,lapi,telu,3,38,0.2857142857142858,short:short,1.0986122886681098,3.6375861597263857
ho4,155.2,lapi_wurf,lapi,wurf,3,95,0.865984327522789,short:med,1.0986122886681098,4.553876891600541
ho4,155.2,mend_mont,mend,mont,10,30,0.2113636363636363,med:long,2.302585092994046,3.4011973816621555
ho4,155.2,mend_muci,mend,muci,10,7,0.7362680171406311,med:long,2.302585092994046,1.9459101490553132
ho4,155.2,mend_pasc,mend,pasc,10,62,0.7761623687648168,med:long,2.302585092994046,4.127134385045092
ho4,155.2,mend_prat,mend,prat,10,236,0.8818795032960294,short:long,2.302585092994046,5.4638318050256105
ho4,155.2,mend_psit,mend,psit,10,8,0,short:long,2.302585092994046,2.0794415416798357
ho4,155.2,mend_pyre,mend,pyre,10,9,0.07887817703768629,short:long,2.302585092994046,2.1972245773362196
ho4,155.2,mend_soro,mend,soro,10,114,0.5548247921708933,short:long,2.302585092994046,4.736198448394496
ho4,155.2,mend_telu,mend,telu,10,38,0.3782668500687758,short:long,2.302585092994046,3.6375861597263857
ho4,155.2,mend_wurf,mend,wurf,10,95,0.9341456953642382,med:long,2.302585092994046,4.553876891600541
ho4,155.2,mont_muci,mont,muci,30,7,0.08099247926978204,med:med,3.4011973816621555,1.9459101490553132
ho4,155.2,mont_pasc,mont,pasc,30,62,0.3486752838677427,med:med,3.4011973816621555,4.127134385045092
ho4,155.2,mont_prat,mont,prat,30,236,0.4209145033666295,short:med,3.4011973816621555,5.4638318050256105
ho4,155.2,mont_psit,mont,psit,30,8,0.02782286111755161,short:med,3.4011973816621555,2.0794415416798357
ho4,155.2,mont_pyre,mont,pyre,30,9,0.6774668630338735,short:med,3.4011973816621555,2.1972245773362196
ho4,155.2,mont_soro,mont,soro,30,114,0.44158661295320734,short:med,3.4011973816621555,4.736198448394496
ho4,155.2,mont_telu,mont,telu,30,38,0.5266795687033455,short:med,3.4011973816621555,3.6375861597263857
ho4,155.2,mont_wurf,mont,wurf,30,95,0.21945905268592325,med:med,3.4011973816621555,4.553876891600541
ho4,155.2,muci_pasc,muci,pasc,7,62,0.7757976274307999,med:med,1.9459101490553132,4.127134385045092
ho4,155.2,muci_prat,muci,prat,7,236,0.6534510038031384,short:med,1.9459101490553132,5.4638318050256105
ho4,155.2,muci_psit,muci,psit,7,8,0,short:med,1.9459101490553132,2.0794415416798357
ho4,155.2,muci_pyre,muci,pyre,7,9,0,short:med,1.9459101490553132,2.1972245773362196
ho4,155.2,muci_soro,muci,soro,7,114,0.49508556459998054,short:med,1.9459101490553132,4.736198448394496
ho4,155.2,muci_telu,muci,telu,7,38,0.289760348583878,short:med,1.9459101490553132,3.6375861597263857
ho4,155.2,muci_wurf,muci,wurf,7,95,0.676579621335267,med:med,1.9459101490553132,4.553876891600541
ho4,155.2,pasc_prat,pasc,prat,62,236,0.9033963506739908,short:med,4.127134385045092,5.4638318050256105
ho4,155.2,pasc_psit,pasc,psit,62,8,0.016746573029914225,short:med,4.127134385045092,2.0794415416798357
ho4,155.2,pasc_pyre,pasc,pyre,62,9,0.26963259185203703,short:med,4.127134385045092,2.1972245773362196
ho4,155.2,pasc_soro,pasc,soro,62,114,0.7623786647934683,short:med,4.127134385045092,4.736198448394496
ho4,155.2,pasc_telu,pasc,telu,62,38,0.65283627565194,short:med,4.127134385045092,3.6375861597263857
ho4,155.2,pasc_wurf,pasc,wurf,62,95,0.856402200193269,med:med,4.127134385045092,4.553876891600541
ho4,155.2,prat_psit,prat,psit,236,8,0.007113468871038253,short:short,5.4638318050256105,2.0794415416798357
ho4,155.2,prat_pyre,prat,pyre,236,9,0.3185182030176865,short:short,5.4638318050256105,2.1972245773362196
ho4,155.2,prat_soro,prat,soro,236,114,0.7947444857243234,short:short,5.4638318050256105,4.736198448394496
ho4,155.2,prat_telu,prat,telu,236,38,0.6281005133747635,short:short,5.4638318050256105,3.6375861597263857
ho4,155.2,prat_wurf,prat,wurf,236,95,0.9231146253185377,short:med,5.4638318050256105,4.553876891600541
ho4,155.2,psit_pyre,psit,pyre,8,9,0,short:short,2.0794415416798357,2.1972245773362196
ho4,155.2,psit_soro,psit,soro,8,114,0.004981537722038909,short:short,2.0794415416798357,4.736198448394496
ho4,155.2,psit_telu,psit,telu,8,38,0.13617021276595742,short:short,2.0794415416798357,3.6375861597263857
ho4,155.2,psit_wurf,psit,wurf,8,95,0.007891307620822685,short:med,2.0794415416798357,4.553876891600541
ho4,155.2,pyre_soro,pyre,soro,9,114,0.39648233715904013,short:short,2.1972245773362196,4.736198448394496
ho4,155.2,pyre_telu,pyre,telu,9,38,0.5436241610738255,short:short,2.1972245773362196,3.6375861597263857
