site,elev.mean,date,yday,ktype,visits,prop.visits,bb.abund,perc.flower.cover,elev.mean0,yday0,prop.flower.cover0,bb.abund0,visits.bin,year
h1,817,2010-07-12,193,3,0,0,8,2.4242424242424248,-1.1695708533467295,0.15590004055286444,-0.6403995696140652,-0.42603678932677636,0,2010
h1,817,2010-07-12,193,5,6,0.75,8,15.151515151515152,-1.1695708533467295,0.15590004055286444,0.044118952356294046,-0.42603678932677636,1,2010
h1,817,2010-07-12,193,6,2,0.25,8,53.333333333333336,-1.1695708533467295,0.15590004055286444,2.0976745182673717,-0.42603678932677636,1,2010
h1,817,2010-07-12,193,7,0,0,8,6.666666666666667,-1.1695708533467295,0.15590004055286444,-0.4122267289572788,-0.42603678932677636,0,2010
h1,817,2010-07-18,199,0,0,0,19.5,6.944444444444445,-1.1695708533467295,0.32407138371915933,-0.39728684058094155,0.2794697273998618,0,2010
h1,817,2010-07-18,199,1,0,0,19.5,22.222222222222225,-1.1695708533467295,0.32407138371915933,0.4244070201176048,0.2794697273998618,0,2010
h1,817,2010-07-18,199,2,0,0,19.5,1.388888888888889,-1.1695708533467295,0.32407138371915933,-0.6960846081076856,0.2794697273998618,0,2010
h1,817,2010-07-18,199,3,0,0,19.5,2.777777777777778,-1.1695708533467295,0.32407138371915933,-0.6213851662259996,0.2794697273998618,0,2010
h1,817,2010-07-18,199,5,2,0.10256410256410256,19.5,22.222222222222225,-1.1695708533467295,0.32407138371915933,0.4244070201176048,0.2794697273998618,1,2010
h1,817,2010-07-18,199,6,15,0.7948717948717948,19.5,22.222222222222225,-1.1695708533467295,0.32407138371915933,0.4244070201176048,0.2794697273998618,1,2010
h1,817,2010-07-18,199,7,2,0.10256410256410256,19.5,22.222222222222225,-1.1695708533467295,0.32407138371915933,0.4244070201176048,0.2794697273998618,1,2010
h1,817,2010-07-26,207,0,0,0,15,5.405405405405405,-1.1695708533467295,0.5482998412742193,-0.48006189780118824,0.00340195998509037,0,2010
h1,817,2010-07-26,207,1,0,0,15,18.91891891891892,-1.1695708533467295,0.5482998412742193,0.24674348266927043,0.00340195998509037,0,2010
h1,817,2010-07-26,207,2,0,0,15,2.7027027027027026,-1.1695708533467295,0.5482998412742193,-0.62542297389528,0.00340195998509037,0,2010
h1,817,2010-07-26,207,3,0,0,15,2.7027027027027026,-1.1695708533467295,0.5482998412742193,-0.62542297389528,0.00340195998509037,0,2010
h1,817,2010-07-26,207,5,2,0.13333333333333333,15,27.027027027027028,-1.1695708533467295,0.5482998412742193,0.6828267109515456,0.00340195998509037,1,2010
h1,817,2010-07-26,207,6,13,0.8666666666666667,15,18.91891891891892,-1.1695708533467295,0.5482998412742193,0.24674348266927043,0.00340195998509037,1,2010
