year;sample_number;size;ecto-mites_xs;ecto-mites_s;ecto-mites_m;ecto-mites_l;tracheal-mites;parasite_apicystis;parasite_nosema;parasite_crithidia;parasitoid_braconidae_larvae;parasitoid_conopidae_ventral_egg;parasitoid_conopidae_ventral_larvae;parasitoid_conopidae_dorsal_egg;parasitoid_conopidae_dorsal_larvae;parasitoid_conopidae_dead_larvae;nematode;ovary_development;fatbody_look;comment;dissector
2011;1016;3.8;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1017;2.6;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;1018;3.9;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1019;3.8;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;B
2011;1020;3.8;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1021;3.6;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1022;4.1;0;0;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;B
2011;1023;3.3;0;0;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;0;braun gepunktet;;S
2011;1024;3.7;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1025;3.9;0;4;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1026;4.1;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1027;3.5;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1028;3.4;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1029;3.4;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;B
2011;1030;3.6;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1031;3.8;0;1;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1032;3.6;0;1;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1033;3.2;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1034;3.9;0;0;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1035;3.4;0;0;0;0;2;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;1036;3.8;0;1;0;9;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1037;3.3;0;0;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;1038;3.7;0;1;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1039;3.5;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;1040;3.8;0;0;1;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1041;2.8;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;1042;3.4;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;B
2011;1043;3.5;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;B
2011;1046;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2011;1044;3.4;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1045;3.2;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;1047;3.7;0;0;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;B
2011;1048;3.6;0;0;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1049;2.9;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;1050;3.7;0;0;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1051;3.5;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1052;3.3;0;0;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;1053;3.7;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1054;3.7;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;B
2011;1055;3.6;0;0;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1056;3.3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;1057;3.3;0;0;0;0;2;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;B
2011;1058;4.1;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1059;3.3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1060;3.8;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1061;3.7;0;1;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1062;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2011;1063;3.5;0;1;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;1064;2.5;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;B
2011;1065;3.4;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;gelb;;S
2011;1066;3.5;0;0;0;0;1;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;B
2011;1067;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2011;1068;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2011;1069;3.8;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1070;3.3;0;0;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;B
2011;1071;3.4;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;B
2011;1072;3.6;0;0;0;0;2;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;B
2011;1073;3.5;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;B
2011;1074;3.4;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;B
2011;1075;3.1;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;B
2011;1076;3.1;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;B
2011;1077;4.1;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1078;3.6;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1079;3.6;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1080;3.8;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1081;3.6;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;B
2011;1082;3.6;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;B
2011;1083;3.4;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;B
2011;1084;3.6;0;0;1;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;B
2011;1085;3.7;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1086;3.5;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1087;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2011;1088;3.3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1089;3.4;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1090;3.2;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1091;3.4;0;1;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1092;3.1;0;1;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1093;3.3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;1094;3;0;1;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;1095;3.4;0;0;0;0;2;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1096;3.7;0;0;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1097;3.2;1;1;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;1098;3.9;0;0;0;0;2;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1099;3.7;0;2;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1100;3.3;0;1;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1101;3.5;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1102;3.6;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1103;3.2;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;braun gepunktet;;S
2011;1104;3.3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1105;3.6;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1106;3.5;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1107;3.4;5;0;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1108;3.9;6;1;0;2;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1109;3.9;0;1;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1110;3.3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;B
2011;1111;2.8;0;1;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;1112;3.5;0;0;0;0;0;NA;NA;NA;0;0;0;0;1;0;0;0;normal;;NA
2011;1113;3.1;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;1114;3.1;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;1115;3.2;0;0;0;2;0;NA;NA;NA;0;0;0;0;1;0;0;0;normal;;B
2011;1117;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2011;1116;3.2;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1118;3.3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;1119;3.3;0;1;0;2;0;NA;NA;NA;0;0;0;0;0;0;0;0;braun gepunktet;;S
2011;1120;3.2;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1121;4.2;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;B
2011;1122;3.6;0;0;1;1;0;NA;NA;NA;0;0;0;0;0;0;0;0;gelb;;S
2011;1123;3.6;0;0;2;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;B
2011;1124;3.1;0;2;0;3;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;B
2011;1125;3;0;0;0;0;0;NA;NA;NA;0;0;1;0;1;0;0;0;normal;;NA
2011;1126;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2011;1127;3.3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;1128;3.3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;1129;3.1;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;1130;3.3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;milchig, teils aufgelšst;;NA
2011;1131;3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;1132;3.8;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1135;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2011;1133;3.5;3;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;1134;3.2;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;1136;3.3;0;0;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;B
2011;1137;3.7;0;0;0;2;0;NA;NA;NA;0;0;0;0;1;0;0;0;normal;;NA
2011;1141;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2011;1138;3.7;0;0;0;0;0;NA;NA;NA;0;0;0;0;1;0;0;0;normal;;NA
2011;1139;3.3;0;0;1;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1140;2.9;0;0;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;yes;gelb, aber teils aufgelšst;;NA
2011;1142;3.2;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;1143;2.9;0;0;0;5;0;NA;NA;NA;0;0;0;0;0;0;0;yes;normal;;S
2011;1144;3.3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;1145;3.2;0;0;0;0;0;NA;NA;NA;17;0;0;0;0;0;0;0;normal;;NA
2011;1146;3.1;0;1;0;0;0;NA;NA;NA;0;0;0;0;1;0;0;yes;normal;;NA
2011;1147;2.7;0;0;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;1150;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2011;1148;2.7;0;0;0;0;0;NA;NA;NA;0;0;0;0;1;0;0;0;normal;;NA
2011;1149;3.3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1152;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2011;1151;3;0;0;0;1;0;NA;NA;NA;0;0;0;0;1;0;0;0;normal;;NA
2011;1155;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2011;1153;3.2;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;1154;3.7;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;1156;3.5;0;0;0;0;0;NA;NA;NA;0;0;0;0;1;0;0;0;milchig, teils aufgelšst;;NA
2011;1157;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2011;1158;3.2;0;0;0;0;0;NA;NA;NA;0;0;0;0;1;0;0;0;normal;;NA
2011;1159;2.7;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;1160;3.3;0;0;0;0;0;NA;NA;NA;0;0;0;0;1;0;0;0;normal;;NA
2011;1161;3.2;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;1162;3.4;0;1;1;2;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;9 Ecto-Insekten - Parasiten? -> CS-box;S
2011;1163;3.3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;yes;normal;;NA
2011;1164;3.9;2;0;0;5;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1165;3.5;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1166;2.9;0;0;0;0;0;NA;NA;NA;0;0;0;0;1;0;0;0;normal;;NA
2011;1167;3.6;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;1168;3.1;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;1169;3.2;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1170;3.4;3;0;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;0;braun gepunktet;xs Milben hingen an einer L Milbe;S
2011;1171;2.8;0;1;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;braun gepunktet;;S
2011;1172;3;0;0;0;0;0;NA;NA;NA;0;0;1;0;0;0;0;0;normal;;NA
2011;1173;3.1;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;hellgelb;;S
2011;1174;3.5;0;1;0;2;0;NA;NA;NA;0;0;0;0;0;0;0;0;milchig, teils aufgelšst;;NA
2011;1175;3.8;0;1;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1176;2.9;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;1177;3.2;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;1178;4.1;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1179;3.2;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;1180;3.2;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;1181;3.9;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;1182;3.6;0;0;1;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;1183;3.6;0;0;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;1184;3.4;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;1185;3.3;0;0;0;0;2;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1186;4;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1187;3.7;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1188;3.9;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1189;3.9;0;0;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;1190;3.7;0;0;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;1191;3.6;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1192;3.7;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;1193;3.9;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;1194;4;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;1195;3.9;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1196;2.9;0;0;0;0;1;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1197;4.2;0;0;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;1198;3.9;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;1199;3.8;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;1200;3.7;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;1204;3.6;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1201;4.3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;1202;3.8;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;1203;3.8;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1209;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2011;1205;3.8;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1206;3.5;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1207;3.5;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1208;3.7;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1210;4;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1211;3.8;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;braun gepunktet;;S
2011;1212;3.1;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1213;3.4;0;1;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1214;3.4;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1215;3;0;0;0;0;2;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1216;3.8;0;0;0;3;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1217;3.8;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1218;4.1;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1219;3.6;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1220;3.7;0;0;0;0;1;NA;NA;NA;0;0;0;0;0;0;0;0;normal;Keine Trachealmilbeneier, nur adulte (3 StŸck);S
2011;1221;4.1;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1222;3.7;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1223;3.6;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1224;3.7;0;1;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1225;3.9;0;0;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1226;3.9;0;0;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1227;3.7;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1228;3.6;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1229;3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;1230;4.1;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1231;3.9;0;1;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1232;3.7;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1233;3.5;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1234;3.8;0;0;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1235;3.7;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1236;4.2;0;0;0;3;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1237;3.7;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1238;3.8;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1239;4.1;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1240;3.8;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1241;3.5;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;1242;3.2;0;1;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;1243;3.6;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1244;3.7;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1245;4.1;0;0;0;3;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1246;3.1;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1247;3.4;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1248;2.9;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;braun gepunktet;;S
2011;1249;4;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1250;3.5;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;1251;3.6;0;0;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;1252;2.9;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;yes;normal;;S
2011;1253;3.1;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1254;3.4;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1255;3.4;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1257;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2011;1256;3.2;0;0;3;6;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1258;4;0;1;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1259;3.8;0;0;0;0;0;NA;NA;NA;0;0;0;1;1;0;0;0;normal;;S
2011;1260;3.8;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;1261;3.7;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;1262;3.7;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1263;3.8;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1264;3.6;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;1265;3.5;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1266;3.4;0;0;0;0;2;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1267;3.3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;1268;3.3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;1269;3.8;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1270;3.8;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;1271;3.9;0;0;0;0;2;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1272;3.1;0;0;0;0;1;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;1273;3.9;0;1;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1274;4.1;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;1275;4.2;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;1276;3.9;0;1;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
