site,date,year,q.prop,r.prop,gdd.cum,elev.class,management,elev.mean,transect,lat,lon,elev.class2,yday,break1,break2,caste,count,prop
t4,2012-04-19,2012,1,0,3,unten,mowing,641,Tal,47.612417,12.942383,low,110,181.4725578651453,230.62357875055523,worker,0,0
t4,2012-04-21,2012,1,0,3,unten,mowing,641,Tal,47.612417,12.942383,low,112,181.4725578651453,230.62357875055523,worker,0,0
t4,2012-04-23,2012,1,0,3,unten,mowing,641,Tal,47.612417,12.942383,low,114,181.4725578651453,230.62357875055523,worker,0,0
t5,2012-04-04,2012,1,0,3,unten,mowing,746,Tal,47.604817,12.946317,low,95,181.4725578651453,230.62357875055523,worker,0,0
t5,2012-04-13,2012,1,0,3,unten,mowing,746,Tal,47.604817,12.946317,low,104,181.4725578651453,230.62357875055523,worker,0,0
t5,2012-04-21,2012,1,0,3,unten,mowing,746,Tal,47.604817,12.946317,low,112,181.4725578651453,230.62357875055523,worker,0,0
t5,2012-04-23,2012,1,0,3,unten,mowing,746,Tal,47.604817,12.946317,low,114,181.4725578651453,230.62357875055523,worker,0,0
wma1,2012-03-28,2012,1,0,3,mitte,grasing,766,Watzmann 1,47.596033,12.924383,low,88,181.4725578651453,230.62357875055523,worker,0,0
wma1,2012-03-29,2012,1,0,3,mitte,grasing,766,Watzmann 1,47.596033,12.924383,low,89,181.4725578651453,230.62357875055523,worker,0,0
wma1,2012-03-30,2012,1,0,3,mitte,grasing,766,Watzmann 1,47.596033,12.924383,low,90,181.4725578651453,230.62357875055523,worker,0,0
wma1,2012-03-31,2012,1,0,3,mitte,grasing,766,Watzmann 1,47.596033,12.924383,low,91,181.4725578651453,230.62357875055523,worker,0,0
wma1,2012-04-04,2012,1,0,3,mitte,grasing,766,Watzmann 1,47.596033,12.924383,low,95,181.4725578651453,230.62357875055523,worker,0,0
wma1,2012-04-14,2012,1,0,3,mitte,grasing,766,Watzmann 1,47.596033,12.924383,low,105,181.4725578651453,230.62357875055523,worker,0,0
wma1,2012-04-23,2012,1,0,3,mitte,grasing,766,Watzmann 1,47.596033,12.924383,low,114,181.4725578651453,230.62357875055523,worker,0,0
wma5,2012-06-05,2012,1,0,13,oben,none,2032,Watzmann 1,47.5683,12.930633,high,157,194.5725805355664,230.01927714047062,worker,0,0
wmb1,2012-04-27,2012,1,0,13,mitte,grasing,960,Watzmann 2,47.590483,12.94405,low,118,181.4725578651453,230.62357875055523,worker,0,0
h1,2012-04-27,2012,1,0,15,mitte,grasing,817,Hintersee,47.590633,12.836133,low,118,181.4725578651453,230.62357875055523,worker,0,0
t5,2012-04-27,2012,1,0,15,unten,mowing,746,Tal,47.604817,12.946317,low,118,181.4725578651453,230.62357875055523,worker,0,0
wma1,2012-04-27,2012,1,0,15,mitte,grasing,766,Watzmann 1,47.596033,12.924383,low,118,181.4725578651453,230.62357875055523,worker,0,0
t4,2012-04-27,2012,1,0,16,unten,mowing,641,Tal,47.612417,12.942383,low,118,181.4725578651453,230.62357875055523,worker,0,0
h2,2012-04-28,2012,1,0,22,mitte,grasing,987,Hintersee,47.574683,12.800967,low,119,181.4725578651453,230.62357875055523,worker,0,0
wmb1,2012-04-28,2012,1,0,22,mitte,grasing,960,Watzmann 2,47.590483,12.94405,low,119,181.4725578651453,230.62357875055523,worker,0,0
h1,2012-04-28,2012,1,0,24,mitte,grasing,817,Hintersee,47.590633,12.836133,low,119,181.4725578651453,230.62357875055523,worker,0,0
wma5,2012-06-17,2012,1,0,25,oben,none,2032,Watzmann 1,47.5683,12.930633,high,169,194.5725805355664,230.01927714047062,worker,0,0
wmb5,2012-06-09,2012,1,0,25,oben,none,1813,Watzmann 2,47.571583,12.93625,high,161,194.5725805355664,230.01927714047062,worker,0,0
wmb1,2012-04-29,2012,1,0,28,mitte,grasing,960,Watzmann 2,47.590483,12.94405,low,120,181.4725578651453,230.62357875055523,worker,0,0
h3,2012-04-30,2012,1,0,29,mitte,grasing,1105,Hintersee,47.5607,12.79875,mid,121,191.20236539844385,228.40772284003094,worker,0,0
h1,2012-04-29,2012,1,0,30,mitte,grasing,817,Hintersee,47.590633,12.836133,low,120,181.4725578651453,230.62357875055523,worker,0,0
ho1,2012-04-29,2012,1,0,30,mitte,grasing,841,Hintersee (Ost),47.604083,12.880783,low,120,181.4725578651453,230.62357875055523,worker,0,0
wma3,2012-05-10,2012,1,0,30,mitte,grasing,1423,Watzmann 1,47.5778,12.943317,mid,131,191.20236539844385,228.40772284003094,worker,0,0
wmb3,2012-05-10,2012,1,0,30,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,131,191.20236539844385,228.40772284003094,worker,0,0
h3,2012-05-01,2012,1,0,33,mitte,grasing,1105,Hintersee,47.5607,12.79875,mid,122,191.20236539844385,228.40772284003094,worker,0,0
wma2,2012-05-06,2012,1,0,33,mitte,grasing,1245,Watzmann 1,47.583517,12.940933,mid,127,191.20236539844385,228.40772284003094,worker,0,0
wmb1,2012-04-30,2012,1,0,33,mitte,grasing,960,Watzmann 2,47.590483,12.94405,low,121,181.4725578651453,230.62357875055523,worker,0,0
h7,2012-06-18,2012,0.5,0.5,34,oben,none,1984,Hintersee,47.552167,12.829933,high,170,194.5725805355664,230.01927714047062,worker,0,0
h1,2012-04-30,2012,1,0,35,mitte,grasing,817,Hintersee,47.590633,12.836133,low,121,181.4725578651453,230.62357875055523,worker,0,0
h2,2012-05-01,2012,1,0,36,mitte,grasing,987,Hintersee,47.574683,12.800967,low,122,181.4725578651453,230.62357875055523,worker,0,0
t5,2012-04-30,2012,1,0,36,unten,mowing,746,Tal,47.604817,12.946317,low,121,181.4725578651453,230.62357875055523,worker,0,0
wma3,2012-05-13,2012,1,0,36,mitte,grasing,1423,Watzmann 1,47.5778,12.943317,mid,134,191.20236539844385,228.40772284003094,worker,0,0
wmb2,2012-05-04,2012,1,0,36,mitte,grasing,1140,Watzmann 2,47.57715,12.955817,mid,125,191.20236539844385,228.40772284003094,worker,0,0
wmb2,2012-05-06,2012,1,0,36,mitte,grasing,1140,Watzmann 2,47.57715,12.955817,mid,127,191.20236539844385,228.40772284003094,worker,0,0
wmb2,2012-05-07,2012,1,0,36,mitte,grasing,1140,Watzmann 2,47.57715,12.955817,mid,128,191.20236539844385,228.40772284003094,worker,0,0
h3,2012-05-02,2012,1,0,37,mitte,grasing,1105,Hintersee,47.5607,12.79875,mid,123,191.20236539844385,228.40772284003094,worker,0,0
h3,2012-05-04,2012,1,0,37,mitte,grasing,1105,Hintersee,47.5607,12.79875,mid,125,191.20236539844385,228.40772284003094,worker,0,0
h3,2012-05-06,2012,1,0,37,mitte,grasing,1105,Hintersee,47.5607,12.79875,mid,127,191.20236539844385,228.40772284003094,worker,0,0
wmb1,2012-05-01,2012,1,0,37,mitte,grasing,960,Watzmann 2,47.590483,12.94405,low,122,181.4725578651453,230.62357875055523,worker,0,0
wmb3,2012-05-13,2012,1,0,37,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,134,191.20236539844385,228.40772284003094,worker,0,0
wmb3,2012-05-17,2012,1,0,37,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,138,191.20236539844385,228.40772284003094,worker,0,0
wmb4,2012-06-09,2012,1,0,37,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid,161,191.20236539844385,228.40772284003094,worker,0,0
h3,2012-05-08,2012,1,0,38,mitte,grasing,1105,Hintersee,47.5607,12.79875,mid,129,191.20236539844385,228.40772284003094,worker,0,0
ho4,2012-05-29,2012,1,0,38,oben,none,1552,Hintersee (Ost),47.583083,12.881717,mid,150,191.20236539844385,228.40772284003094,worker,0,0
t4,2012-04-30,2012,1,0,38,unten,mowing,641,Tal,47.612417,12.942383,low,121,181.4725578651453,230.62357875055523,worker,0,0
h5,2012-06-04,2012,1,0,39,oben,none,1579,Hintersee,47.5593,12.816433,mid,156,191.20236539844385,228.40772284003094,worker,0,0
wmb5,2012-06-17,2012,1,0,39,oben,none,1813,Watzmann 2,47.571583,12.93625,high,169,194.5725805355664,230.01927714047062,worker,0,0
h1,2012-05-01,2012,1,0,40,mitte,grasing,817,Hintersee,47.590633,12.836133,low,122,181.4725578651453,230.62357875055523,worker,0,0
ho2,2012-05-04,2012,1,0,40,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,125,191.20236539844385,228.40772284003094,worker,0,0
ho2,2012-05-07,2012,1,0,40,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,128,191.20236539844385,228.40772284003094,worker,0,0
wma2,2012-05-10,2012,1,0,40,mitte,grasing,1245,Watzmann 1,47.583517,12.940933,mid,131,191.20236539844385,228.40772284003094,worker,0,0
h2,2012-05-02,2012,1,0,41,mitte,grasing,987,Hintersee,47.574683,12.800967,low,123,181.4725578651453,230.62357875055523,worker,0,0
h2,2012-05-03,2012,1,0,41,mitte,grasing,987,Hintersee,47.574683,12.800967,low,124,181.4725578651453,230.62357875055523,worker,0,0
wma4,2012-06-17,2012,1,0,41,oben,none,1773,Watzmann 1,47.574517,12.923983,high,169,194.5725805355664,230.01927714047062,worker,0,0
wma5,2012-06-20,2012,1,0,41,oben,none,2032,Watzmann 1,47.5683,12.930633,high,172,194.5725805355664,230.01927714047062,worker,0,0
wmb1,2012-05-02,2012,1,0,41,mitte,grasing,960,Watzmann 2,47.590483,12.94405,low,123,181.4725578651453,230.62357875055523,worker,0,0
wmb1,2012-05-03,2012,1,0,41,mitte,grasing,960,Watzmann 2,47.590483,12.94405,low,124,181.4725578651453,230.62357875055523,worker,0,0
h2,2012-05-04,2012,1,0,42,mitte,grasing,987,Hintersee,47.574683,12.800967,low,125,181.4725578651453,230.62357875055523,worker,0,0
h2,2012-05-06,2012,1,0,42,mitte,grasing,987,Hintersee,47.574683,12.800967,low,127,181.4725578651453,230.62357875055523,worker,0,0
h4,2012-05-16,2012,1,0,42,mitte,grasing,1330,Hintersee,47.557383,12.807417,mid,137,191.20236539844385,228.40772284003094,worker,0,0
ho3,2012-05-11,2012,1,0,42,mitte,none,1333,Hintersee (Ost),47.584583,12.8873,mid,132,191.20236539844385,228.40772284003094,worker,0,0
ho4,2012-06-05,2012,1,0,42,oben,none,1552,Hintersee (Ost),47.583083,12.881717,mid,157,191.20236539844385,228.40772284003094,worker,0,0
wmb1,2012-05-04,2012,1,0,42,mitte,grasing,960,Watzmann 2,47.590483,12.94405,low,125,181.4725578651453,230.62357875055523,worker,0,0
wmb1,2012-05-06,2012,1,0,42,mitte,grasing,960,Watzmann 2,47.590483,12.94405,low,127,181.4725578651453,230.62357875055523,worker,0,0
h2,2012-05-08,2012,1,0,43,mitte,grasing,987,Hintersee,47.574683,12.800967,low,129,181.4725578651453,230.62357875055523,worker,0,0
ho1,2012-05-02,2012,1,0,44,mitte,grasing,841,Hintersee (Ost),47.604083,12.880783,low,123,181.4725578651453,230.62357875055523,worker,0,0
h1,2012-05-03,2012,1,0,45,mitte,grasing,817,Hintersee,47.590633,12.836133,low,124,181.4725578651453,230.62357875055523,worker,0,0
wma5,2012-06-26,2012,1,0,45,oben,none,2032,Watzmann 1,47.5683,12.930633,high,178,194.5725805355664,230.01927714047062,worker,0,0
wmb2,2012-05-10,2012,1,0,45,mitte,grasing,1140,Watzmann 2,47.57715,12.955817,mid,131,191.20236539844385,228.40772284003094,worker,0,0
h1,2012-05-06,2012,1,0,46,mitte,grasing,817,Hintersee,47.590633,12.836133,low,127,181.4725578651453,230.62357875055523,worker,0,0
ho1,2012-05-04,2012,1,0,46,mitte,grasing,841,Hintersee (Ost),47.604083,12.880783,low,125,181.4725578651453,230.62357875055523,worker,0,0
ho1,2012-05-07,2012,1,0,46,mitte,grasing,841,Hintersee (Ost),47.604083,12.880783,low,128,181.4725578651453,230.62357875055523,worker,0,0
t5,2012-05-03,2012,1,0,46,unten,mowing,746,Tal,47.604817,12.946317,low,124,181.4725578651453,230.62357875055523,worker,0,0
wma3,2012-05-23,2012,1,0,46,mitte,grasing,1423,Watzmann 1,47.5778,12.943317,mid,144,191.20236539844385,228.40772284003094,worker,0,0
ho4,2012-06-08,2012,1,0,47,oben,none,1552,Hintersee (Ost),47.583083,12.881717,mid,160,191.20236539844385,228.40772284003094,worker,0,0
wma1,2012-05-06,2012,1,0,47,mitte,grasing,766,Watzmann 1,47.596033,12.924383,low,127,181.4725578651453,230.62357875055523,worker,0,0
wma3,2012-05-27,2012,1,0,47,mitte,grasing,1423,Watzmann 1,47.5778,12.943317,mid,148,191.20236539844385,228.40772284003094,worker,0,0
wmb3,2012-05-21,2012,1,0,47,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,142,191.20236539844385,228.40772284003094,worker,0,0
wmb3,2012-05-23,2012,1,0,47,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,144,191.20236539844385,228.40772284003094,worker,0,0
h1,2012-05-08,2012,1,0,48,mitte,grasing,817,Hintersee,47.590633,12.836133,low,129,181.4725578651453,230.62357875055523,worker,0,0
t1,2012-05-04,2012,1,0,48,unten,mowing,714,Tal,47.609817,12.8992,low,125,181.4725578651453,230.62357875055523,worker,0,0
t4,2012-05-03,2012,1,0,48,unten,mowing,641,Tal,47.612417,12.942383,low,124,181.4725578651453,230.62357875055523,worker,0,0
t5,2012-05-06,2012,1,0,48,unten,mowing,746,Tal,47.604817,12.946317,low,127,181.4725578651453,230.62357875055523,worker,0,0
wma2,2012-05-13,2012,1,0,48,mitte,grasing,1245,Watzmann 1,47.583517,12.940933,mid,134,191.20236539844385,228.40772284003094,worker,0,0
wmb3,2012-05-24,2012,1,0,48,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,145,191.20236539844385,228.40772284003094,worker,0,0
wmb3,2012-05-27,2012,1,0,48,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,148,191.20236539844385,228.40772284003094,worker,0,0
h7,2012-06-24,2012,1,0,49,oben,none,1984,Hintersee,47.552167,12.829933,high,176,194.5725805355664,230.01927714047062,worker,0,0
ho2,2012-05-10,2012,1,0,49,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,131,191.20236539844385,228.40772284003094,worker,0,0
wmb3,2012-06-01,2012,1,0,49,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,153,191.20236539844385,228.40772284003094,worker,0,0
t4,2012-05-06,2012,1,0,50,unten,mowing,641,Tal,47.612417,12.942383,low,127,181.4725578651453,230.62357875055523,worker,0,0
wma3,2012-06-05,2012,0.6666666666666666,0.3333333333333333,52,mitte,grasing,1423,Watzmann 1,47.5778,12.943317,mid,157,191.20236539844385,228.40772284003094,worker,0,0
wmb1,2012-05-10,2012,1,0,52,mitte,grasing,960,Watzmann 2,47.590483,12.94405,low,131,181.4725578651453,230.62357875055523,worker,0,0
h4,2012-05-21,2012,1,0,53,mitte,grasing,1330,Hintersee,47.557383,12.807417,mid,142,191.20236539844385,228.40772284003094,worker,0,0
h4,2012-05-22,2012,1,0,53,mitte,grasing,1330,Hintersee,47.557383,12.807417,mid,143,191.20236539844385,228.40772284003094,worker,0,0
ho3,2012-05-22,2012,1,0,53,mitte,none,1333,Hintersee (Ost),47.584583,12.8873,mid,143,191.20236539844385,228.40772284003094,worker,0,0
wmb2,2012-05-13,2012,1,0,53,mitte,grasing,1140,Watzmann 2,47.57715,12.955817,mid,134,191.20236539844385,228.40772284003094,worker,0,0
wmb2,2012-05-17,2012,1,0,53,mitte,grasing,1140,Watzmann 2,47.57715,12.955817,mid,138,191.20236539844385,228.40772284003094,worker,0,0
wmb4,2012-06-17,2012,1,0,53,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid,169,191.20236539844385,228.40772284003094,worker,0,0
h3,2012-05-11,2012,1,0,54,mitte,grasing,1105,Hintersee,47.5607,12.79875,mid,132,191.20236539844385,228.40772284003094,worker,0,0
wmb3,2012-06-05,2012,1,0,54,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,157,191.20236539844385,228.40772284003094,worker,0,0
h3,2012-05-12,2012,1,0,55,mitte,grasing,1105,Hintersee,47.5607,12.79875,mid,133,191.20236539844385,228.40772284003094,worker,0,0
h3,2012-05-17,2012,1,0,55,mitte,grasing,1105,Hintersee,47.5607,12.79875,mid,138,191.20236539844385,228.40772284003094,worker,0,0
h4,2012-05-28,2012,1,0,55,mitte,grasing,1330,Hintersee,47.557383,12.807417,mid,149,191.20236539844385,228.40772284003094,worker,0,0
ho3,2012-05-29,2012,1,0,55,mitte,none,1333,Hintersee (Ost),47.584583,12.8873,mid,150,191.20236539844385,228.40772284003094,worker,0,0
ho1,2012-05-10,2012,1,0,57,mitte,grasing,841,Hintersee (Ost),47.604083,12.880783,low,131,181.4725578651453,230.62357875055523,worker,0,0
h4,2012-06-02,2012,1,0,58,mitte,grasing,1330,Hintersee,47.557383,12.807417,mid,154,191.20236539844385,228.40772284003094,worker,0,0
ho2,2012-05-11,2012,1,0,58,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,132,191.20236539844385,228.40772284003094,worker,0,0
ho2,2012-05-17,2012,1,0,58,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,138,191.20236539844385,228.40772284003094,worker,0,0
wma3,2012-06-09,2012,1,0,59,mitte,grasing,1423,Watzmann 1,47.5778,12.943317,mid,161,191.20236539844385,228.40772284003094,worker,0,0
wmb5,2012-06-20,2012,1,0,59,oben,none,1813,Watzmann 2,47.571583,12.93625,high,172,194.5725805355664,230.01927714047062,worker,0,0
wma2,2012-05-21,2012,1,0,60,mitte,grasing,1245,Watzmann 1,47.583517,12.940933,mid,142,191.20236539844385,228.40772284003094,worker,0,0
h2,2012-05-11,2012,1,0,61,mitte,grasing,987,Hintersee,47.574683,12.800967,low,132,181.4725578651453,230.62357875055523,worker,0,0
h2,2012-05-12,2012,1,0,61,mitte,grasing,987,Hintersee,47.574683,12.800967,low,133,181.4725578651453,230.62357875055523,worker,0,0
h2,2012-05-17,2012,1,0,61,mitte,grasing,987,Hintersee,47.574683,12.800967,low,138,181.4725578651453,230.62357875055523,worker,0,0
wma2,2012-05-23,2012,1,0,61,mitte,grasing,1245,Watzmann 1,47.583517,12.940933,mid,144,191.20236539844385,228.40772284003094,worker,0,0
wmb3,2012-06-08,2012,1,0,61,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,160,191.20236539844385,228.40772284003094,worker,0,0
h6,2012-06-21,2012,1,0,62,oben,none,1808,Hintersee,47.555367,12.822917,high,173,194.5725805355664,230.01927714047062,worker,0,0
t4,2012-05-10,2012,1,0,62,unten,mowing,641,Tal,47.612417,12.942383,low,131,181.4725578651453,230.62357875055523,worker,0,0
wmb1,2012-05-17,2012,0.8888888888888888,0.1111111111111111,62,mitte,grasing,960,Watzmann 2,47.590483,12.94405,low,138,181.4725578651453,230.62357875055523,worker,0,0
h4,2012-06-04,2012,1,0,63,mitte,grasing,1330,Hintersee,47.557383,12.807417,mid,156,191.20236539844385,228.40772284003094,worker,0,0
wma2,2012-05-27,2012,1,0,63,mitte,grasing,1245,Watzmann 1,47.583517,12.940933,mid,148,191.20236539844385,228.40772284003094,worker,0,0
ho5,2012-06-26,2012,1,0,64,oben,grasing,1825,Hintersee (Ost),47.5778,12.877,high,178,194.5725805355664,230.01927714047062,worker,0,0
h3,2012-05-20,2012,1,0,65,mitte,grasing,1105,Hintersee,47.5607,12.79875,mid,141,191.20236539844385,228.40772284003094,worker,0,0
h1,2012-05-11,2012,1,0,66,mitte,grasing,817,Hintersee,47.590633,12.836133,low,132,181.4725578651453,230.62357875055523,worker,0,0
ho1,2012-05-11,2012,1,0,66,mitte,grasing,841,Hintersee (Ost),47.604083,12.880783,low,132,181.4725578651453,230.62357875055523,worker,0,0
wma2,2012-06-01,2012,1,0,66,mitte,grasing,1245,Watzmann 1,47.583517,12.940933,mid,153,191.20236539844385,228.40772284003094,worker,0,0
ho1,2012-05-17,2012,1,0,67,mitte,grasing,841,Hintersee (Ost),47.604083,12.880783,low,138,181.4725578651453,230.62357875055523,worker,0,0
wmb2,2012-05-21,2012,1,0,67,mitte,grasing,1140,Watzmann 2,47.57715,12.955817,mid,142,191.20236539844385,228.40772284003094,worker,0,0
wmb5,2012-06-26,2012,1,0,67,oben,none,1813,Watzmann 2,47.571583,12.93625,high,178,194.5725805355664,230.01927714047062,worker,0,0
h1,2012-05-17,2012,1,0,68,mitte,grasing,817,Hintersee,47.590633,12.836133,low,138,181.4725578651453,230.62357875055523,worker,0,0
h3,2012-05-21,2012,1,0,68,mitte,grasing,1105,Hintersee,47.5607,12.79875,mid,142,191.20236539844385,228.40772284003094,worker,0,0
h3,2012-05-22,2012,1,0,69,mitte,grasing,1105,Hintersee,47.5607,12.79875,mid,143,191.20236539844385,228.40772284003094,worker,0,0
wma1,2012-05-13,2012,1,0,69,mitte,grasing,766,Watzmann 1,47.596033,12.924383,low,134,181.4725578651453,230.62357875055523,worker,0,0
wma1,2012-05-17,2012,1,0,69,mitte,grasing,766,Watzmann 1,47.596033,12.924383,low,138,181.4725578651453,230.62357875055523,worker,0,0
t1,2012-05-11,2012,1,0,70,unten,mowing,714,Tal,47.609817,12.8992,low,132,181.4725578651453,230.62357875055523,worker,0,0
t5,2012-05-12,2012,1,0,70,unten,mowing,746,Tal,47.604817,12.946317,low,133,181.4725578651453,230.62357875055523,worker,0,0
h3,2012-05-23,2012,1,0,71,mitte,grasing,1105,Hintersee,47.5607,12.79875,mid,144,191.20236539844385,228.40772284003094,worker,0,0
h5,2012-06-18,2012,1,0,71,oben,none,1579,Hintersee,47.5593,12.816433,mid,170,191.20236539844385,228.40772284003094,worker,0,0
wmb2,2012-05-24,2012,1,0,71,mitte,grasing,1140,Watzmann 2,47.57715,12.955817,mid,145,191.20236539844385,228.40772284003094,worker,0,0
h4,2012-06-09,2012,1,0,72,mitte,grasing,1330,Hintersee,47.557383,12.807417,mid,161,191.20236539844385,228.40772284003094,worker,0,0
ho2,2012-05-22,2012,1,0,73,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,143,191.20236539844385,228.40772284003094,worker,0,0
wma2,2012-06-05,2012,1,0,73,mitte,grasing,1245,Watzmann 1,47.583517,12.940933,mid,157,191.20236539844385,228.40772284003094,worker,0,0
h3,2012-05-28,2012,1,0,74,mitte,grasing,1105,Hintersee,47.5607,12.79875,mid,149,191.20236539844385,228.40772284003094,worker,0,0
h7,2012-07-01,2012,1,0,75,oben,none,1984,Hintersee,47.552167,12.829933,high,183,194.5725805355664,230.01927714047062,worker,0,0
ho4,2012-06-18,2012,1,0,75,oben,none,1552,Hintersee (Ost),47.583083,12.881717,mid,170,191.20236539844385,228.40772284003094,worker,0,0
wmb2,2012-06-01,2012,1,0,75,mitte,grasing,1140,Watzmann 2,47.57715,12.955817,mid,153,191.20236539844385,228.40772284003094,worker,0,0
h2,2012-05-21,2012,1,0,77,mitte,grasing,987,Hintersee,47.574683,12.800967,low,142,181.4725578651453,230.62357875055523,worker,0,0
wmb1,2012-05-21,2012,1,0,77,mitte,grasing,960,Watzmann 2,47.590483,12.94405,low,142,181.4725578651453,230.62357875055523,worker,0,0
wma3,2012-06-17,2012,1,0,79,mitte,grasing,1423,Watzmann 1,47.5778,12.943317,mid,169,191.20236539844385,228.40772284003094,worker,0,0
h1,2012-05-20,2012,1,0,80,mitte,grasing,817,Hintersee,47.590633,12.836133,low,141,181.4725578651453,230.62357875055523,worker,0,0
h2,2012-05-23,2012,1,0,80,mitte,grasing,987,Hintersee,47.574683,12.800967,low,144,181.4725578651453,230.62357875055523,worker,0,0
h3,2012-06-02,2012,1,0,80,mitte,grasing,1105,Hintersee,47.5607,12.79875,mid,154,191.20236539844385,228.40772284003094,worker,0,0
ho2,2012-05-29,2012,1,0,80,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,150,191.20236539844385,228.40772284003094,worker,0,0
wmb1,2012-05-23,2012,1,0,81,mitte,grasing,960,Watzmann 2,47.590483,12.94405,low,144,181.4725578651453,230.62357875055523,worker,0,0
t5,2012-05-20,2012,1,0,82,unten,mowing,746,Tal,47.604817,12.946317,low,141,181.4725578651453,230.62357875055523,worker,0,0
wma2,2012-06-09,2012,1,0,83,mitte,grasing,1245,Watzmann 1,47.583517,12.940933,mid,161,191.20236539844385,228.40772284003094,worker,0,0
wmb1,2012-05-24,2012,1,0,83,mitte,grasing,960,Watzmann 2,47.590483,12.94405,low,145,181.4725578651453,230.62357875055523,worker,0,0
wmb2,2012-06-05,2012,1,0,83,mitte,grasing,1140,Watzmann 2,47.57715,12.955817,mid,157,191.20236539844385,228.40772284003094,worker,0,0
h1,2012-05-21,2012,1,0,84,mitte,grasing,817,Hintersee,47.590633,12.836133,low,142,181.4725578651453,230.62357875055523,worker,0,0
h2,2012-05-28,2012,1,0,84,mitte,grasing,987,Hintersee,47.574683,12.800967,low,149,181.4725578651453,230.62357875055523,worker,0,0
ho1,2012-05-21,2012,1,0,84,mitte,grasing,841,Hintersee (Ost),47.604083,12.880783,low,142,181.4725578651453,230.62357875055523,worker,0,0
t1,2012-05-20,2012,1,0,84,unten,mowing,714,Tal,47.609817,12.8992,low,141,181.4725578651453,230.62357875055523,worker,0,0
wmb1,2012-05-27,2012,1,0,85,mitte,grasing,960,Watzmann 2,47.590483,12.94405,low,148,181.4725578651453,230.62357875055523,worker,0,0
wmb4,2012-06-26,2012,1,0,85,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid,178,191.20236539844385,228.40772284003094,worker,0,0
h3,2012-06-04,2012,1,0,86,mitte,grasing,1105,Hintersee,47.5607,12.79875,mid,156,191.20236539844385,228.40772284003094,worker,0,0
ho2,2012-06-02,2012,1,0,86,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,154,191.20236539844385,228.40772284003094,worker,0,0
wma1,2012-05-21,2012,1,0,86,mitte,grasing,766,Watzmann 1,47.596033,12.924383,low,142,181.4725578651453,230.62357875055523,worker,0,0
t4,2012-05-20,2012,1,0,87,unten,mowing,641,Tal,47.612417,12.942383,low,141,181.4725578651453,230.62357875055523,worker,0,0
h1,2012-05-23,2012,1,0,88,mitte,grasing,817,Hintersee,47.590633,12.836133,low,144,181.4725578651453,230.62357875055523,worker,0,0
wma5,2012-07-10,2012,1,0,89,oben,none,2032,Watzmann 1,47.5683,12.930633,high,192,194.5725805355664,230.01927714047062,worker,0,0
h2,2012-06-01,2012,1,0,90,mitte,grasing,987,Hintersee,47.574683,12.800967,low,153,181.4725578651453,230.62357875055523,worker,0,0
h5,2012-06-21,2012,1,0,91,oben,none,1579,Hintersee,47.5593,12.816433,mid,173,191.20236539844385,228.40772284003094,worker,0,0
t5,2012-05-23,2012,0.5,0,91,unten,mowing,746,Tal,47.604817,12.946317,low,144,181.4725578651453,230.62357875055523,worker,1,0.5
wmb1,2012-06-01,2012,1,0,91,mitte,grasing,960,Watzmann 2,47.590483,12.94405,low,153,181.4725578651453,230.62357875055523,worker,0,0
ho1,2012-05-25,2012,1,0,92,mitte,grasing,841,Hintersee (Ost),47.604083,12.880783,low,146,181.4725578651453,230.62357875055523,worker,0,0
ho2,2012-06-05,2012,1,0,93,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,157,191.20236539844385,228.40772284003094,worker,0,0
t1,2012-05-23,2012,1,0,93,unten,mowing,714,Tal,47.609817,12.8992,low,144,181.4725578651453,230.62357875055523,worker,0,0
h1,2012-05-28,2012,1,0,95,mitte,grasing,817,Hintersee,47.590633,12.836133,low,149,181.4725578651453,230.62357875055523,worker,0,0
h6,2012-07-01,2012,1,0,95,oben,none,1808,Hintersee,47.555367,12.822917,high,183,194.5725805355664,230.01927714047062,worker,0,0
