site1,site2,elev1,elev2,man1,man2,lon1,lat1,lon2,lat2,elev.diff,mean.elev,man.diff,metric,value,metric.class
h1,h2,817,987,grasing,grasing,12.836133,47.590633,12.800967,47.574683,170,902,FALSE,S,0.3805309734513274,aggregate
h1,h2,817,987,grasing,grasing,12.836133,47.590633,12.800967,47.574683,170,902,FALSE,S,0.3805309734513274,aggregate
h1,h2,817,987,grasing,grasing,12.836133,47.590633,12.800967,47.574683,170,902,FALSE,S,0.3805309734513274,aggregate
h1,h2,817,987,grasing,grasing,12.836133,47.590633,12.800967,47.574683,170,902,FALSE,S,0.3805309734513274,aggregate
h1,h2,817,987,grasing,grasing,12.836133,47.590633,12.800967,47.574683,170,902,FALSE,S,0.3805309734513274,aggregate
h1,h2,817,987,grasing,grasing,12.836133,47.590633,12.800967,47.574683,170,902,FALSE,S,0.3805309734513274,aggregate
h1,h2,817,987,grasing,grasing,12.836133,47.590633,12.800967,47.574683,170,902,FALSE,S,0.3805309734513274,aggregate
h1,h2,817,987,grasing,grasing,12.836133,47.590633,12.800967,47.574683,170,902,FALSE,S,0.3805309734513274,aggregate
h1,h2,817,987,grasing,grasing,12.836133,47.590633,12.800967,47.574683,170,902,FALSE,S,0.3805309734513274,aggregate
h1,h3,817,1105,grasing,grasing,12.836133,47.590633,12.79875,47.5607,288,961,FALSE,S,0.36633663366336633,aggregate
h1,h3,817,1105,grasing,grasing,12.836133,47.590633,12.79875,47.5607,288,961,FALSE,S,0.36633663366336633,aggregate
h1,h3,817,1105,grasing,grasing,12.836133,47.590633,12.79875,47.5607,288,961,FALSE,S,0.36633663366336633,aggregate
h1,h3,817,1105,grasing,grasing,12.836133,47.590633,12.79875,47.5607,288,961,FALSE,S,0.36633663366336633,aggregate
h1,h3,817,1105,grasing,grasing,12.836133,47.590633,12.79875,47.5607,288,961,FALSE,S,0.36633663366336633,aggregate
h1,h3,817,1105,grasing,grasing,12.836133,47.590633,12.79875,47.5607,288,961,FALSE,S,0.36633663366336633,aggregate
h1,h3,817,1105,grasing,grasing,12.836133,47.590633,12.79875,47.5607,288,961,FALSE,S,0.36633663366336633,aggregate
h1,h3,817,1105,grasing,grasing,12.836133,47.590633,12.79875,47.5607,288,961,FALSE,S,0.36633663366336633,aggregate
h1,h3,817,1105,grasing,grasing,12.836133,47.590633,12.79875,47.5607,288,961,FALSE,S,0.36633663366336633,aggregate
h1,h4,817,1330,grasing,grasing,12.836133,47.590633,12.807417,47.557383,513,1073.5,FALSE,S,0.4666666666666667,aggregate
h1,h4,817,1330,grasing,grasing,12.836133,47.590633,12.807417,47.557383,513,1073.5,FALSE,S,0.4666666666666667,aggregate
h1,h4,817,1330,grasing,grasing,12.836133,47.590633,12.807417,47.557383,513,1073.5,FALSE,S,0.4666666666666667,aggregate
h1,h4,817,1330,grasing,grasing,12.836133,47.590633,12.807417,47.557383,513,1073.5,FALSE,S,0.4666666666666667,aggregate
h1,h4,817,1330,grasing,grasing,12.836133,47.590633,12.807417,47.557383,513,1073.5,FALSE,S,0.4666666666666667,aggregate
h1,h4,817,1330,grasing,grasing,12.836133,47.590633,12.807417,47.557383,513,1073.5,FALSE,S,0.4666666666666667,aggregate
h1,h4,817,1330,grasing,grasing,12.836133,47.590633,12.807417,47.557383,513,1073.5,FALSE,S,0.4666666666666667,aggregate
h1,h4,817,1330,grasing,grasing,12.836133,47.590633,12.807417,47.557383,513,1073.5,FALSE,S,0.4666666666666667,aggregate
h1,h4,817,1330,grasing,grasing,12.836133,47.590633,12.807417,47.557383,513,1073.5,FALSE,S,0.4666666666666667,aggregate
h1,h5,817,1579,grasing,none,12.836133,47.590633,12.816433,47.5593,762,1198,TRUE,S,0.4318181818181818,aggregate
h1,h5,817,1579,grasing,none,12.836133,47.590633,12.816433,47.5593,762,1198,TRUE,S,0.4318181818181818,aggregate
h1,h5,817,1579,grasing,none,12.836133,47.590633,12.816433,47.5593,762,1198,TRUE,S,0.4318181818181818,aggregate
h1,h5,817,1579,grasing,none,12.836133,47.590633,12.816433,47.5593,762,1198,TRUE,S,0.4318181818181818,aggregate
h1,h5,817,1579,grasing,none,12.836133,47.590633,12.816433,47.5593,762,1198,TRUE,S,0.4318181818181818,aggregate
h1,h5,817,1579,grasing,none,12.836133,47.590633,12.816433,47.5593,762,1198,TRUE,S,0.4318181818181818,aggregate
h1,h5,817,1579,grasing,none,12.836133,47.590633,12.816433,47.5593,762,1198,TRUE,S,0.4318181818181818,aggregate
h1,h5,817,1579,grasing,none,12.836133,47.590633,12.816433,47.5593,762,1198,TRUE,S,0.4318181818181818,aggregate
h1,h5,817,1579,grasing,none,12.836133,47.590633,12.816433,47.5593,762,1198,TRUE,S,0.4318181818181818,aggregate
h1,h6,817,1808,grasing,none,12.836133,47.590633,12.822917,47.555367,991,1312.5,TRUE,S,0.5555555555555556,aggregate
h1,h6,817,1808,grasing,none,12.836133,47.590633,12.822917,47.555367,991,1312.5,TRUE,S,0.5555555555555556,aggregate
h1,h6,817,1808,grasing,none,12.836133,47.590633,12.822917,47.555367,991,1312.5,TRUE,S,0.5555555555555556,aggregate
h1,h6,817,1808,grasing,none,12.836133,47.590633,12.822917,47.555367,991,1312.5,TRUE,S,0.5555555555555556,aggregate
h1,h6,817,1808,grasing,none,12.836133,47.590633,12.822917,47.555367,991,1312.5,TRUE,S,0.5555555555555556,aggregate
h1,h6,817,1808,grasing,none,12.836133,47.590633,12.822917,47.555367,991,1312.5,TRUE,S,0.5555555555555556,aggregate
h1,h6,817,1808,grasing,none,12.836133,47.590633,12.822917,47.555367,991,1312.5,TRUE,S,0.5555555555555556,aggregate
h1,h6,817,1808,grasing,none,12.836133,47.590633,12.822917,47.555367,991,1312.5,TRUE,S,0.5555555555555556,aggregate
h1,h6,817,1808,grasing,none,12.836133,47.590633,12.822917,47.555367,991,1312.5,TRUE,S,0.5555555555555556,aggregate
h1,h7,817,1984,grasing,none,12.836133,47.590633,12.829933,47.552167,1167,1400.5,TRUE,S,0.5862068965517241,aggregate
h1,h7,817,1984,grasing,none,12.836133,47.590633,12.829933,47.552167,1167,1400.5,TRUE,S,0.5862068965517241,aggregate
h1,h7,817,1984,grasing,none,12.836133,47.590633,12.829933,47.552167,1167,1400.5,TRUE,S,0.5862068965517241,aggregate
h1,h7,817,1984,grasing,none,12.836133,47.590633,12.829933,47.552167,1167,1400.5,TRUE,S,0.5862068965517241,aggregate
h1,h7,817,1984,grasing,none,12.836133,47.590633,12.829933,47.552167,1167,1400.5,TRUE,S,0.5862068965517241,aggregate
h1,h7,817,1984,grasing,none,12.836133,47.590633,12.829933,47.552167,1167,1400.5,TRUE,S,0.5862068965517241,aggregate
h1,h7,817,1984,grasing,none,12.836133,47.590633,12.829933,47.552167,1167,1400.5,TRUE,S,0.5862068965517241,aggregate
h1,h7,817,1984,grasing,none,12.836133,47.590633,12.829933,47.552167,1167,1400.5,TRUE,S,0.5862068965517241,aggregate
h1,h7,817,1984,grasing,none,12.836133,47.590633,12.829933,47.552167,1167,1400.5,TRUE,S,0.5862068965517241,aggregate
h1,ho1,817,841,grasing,grasing,12.836133,47.590633,12.880783,47.604083,24,829,FALSE,S,0.4772727272727273,aggregate
h1,ho1,817,841,grasing,grasing,12.836133,47.590633,12.880783,47.604083,24,829,FALSE,S,0.4772727272727273,aggregate
h1,ho1,817,841,grasing,grasing,12.836133,47.590633,12.880783,47.604083,24,829,FALSE,S,0.4772727272727273,aggregate
h1,ho1,817,841,grasing,grasing,12.836133,47.590633,12.880783,47.604083,24,829,FALSE,S,0.4772727272727273,aggregate
h1,ho1,817,841,grasing,grasing,12.836133,47.590633,12.880783,47.604083,24,829,FALSE,S,0.4772727272727273,aggregate
h1,ho1,817,841,grasing,grasing,12.836133,47.590633,12.880783,47.604083,24,829,FALSE,S,0.4772727272727273,aggregate
h1,ho1,817,841,grasing,grasing,12.836133,47.590633,12.880783,47.604083,24,829,FALSE,S,0.4772727272727273,aggregate
h1,ho1,817,841,grasing,grasing,12.836133,47.590633,12.880783,47.604083,24,829,FALSE,S,0.4772727272727273,aggregate
h1,ho1,817,841,grasing,grasing,12.836133,47.590633,12.880783,47.604083,24,829,FALSE,S,0.4772727272727273,aggregate
h1,ho2,817,1045,grasing,grasing,12.836133,47.590633,12.893233,47.588917,228,931,FALSE,S,0.40869565217391307,aggregate
h1,ho2,817,1045,grasing,grasing,12.836133,47.590633,12.893233,47.588917,228,931,FALSE,S,0.40869565217391307,aggregate
h1,ho2,817,1045,grasing,grasing,12.836133,47.590633,12.893233,47.588917,228,931,FALSE,S,0.40869565217391307,aggregate
h1,ho2,817,1045,grasing,grasing,12.836133,47.590633,12.893233,47.588917,228,931,FALSE,S,0.40869565217391307,aggregate
h1,ho2,817,1045,grasing,grasing,12.836133,47.590633,12.893233,47.588917,228,931,FALSE,S,0.40869565217391307,aggregate
h1,ho2,817,1045,grasing,grasing,12.836133,47.590633,12.893233,47.588917,228,931,FALSE,S,0.40869565217391307,aggregate
h1,ho2,817,1045,grasing,grasing,12.836133,47.590633,12.893233,47.588917,228,931,FALSE,S,0.40869565217391307,aggregate
h1,ho2,817,1045,grasing,grasing,12.836133,47.590633,12.893233,47.588917,228,931,FALSE,S,0.40869565217391307,aggregate
h1,ho2,817,1045,grasing,grasing,12.836133,47.590633,12.893233,47.588917,228,931,FALSE,S,0.40869565217391307,aggregate
h1,ho3,817,1333,grasing,none,12.836133,47.590633,12.8873,47.584583,516,1075,TRUE,S,0.5578947368421052,aggregate
h1,ho3,817,1333,grasing,none,12.836133,47.590633,12.8873,47.584583,516,1075,TRUE,S,0.5578947368421052,aggregate
h1,ho3,817,1333,grasing,none,12.836133,47.590633,12.8873,47.584583,516,1075,TRUE,S,0.5578947368421052,aggregate
h1,ho3,817,1333,grasing,none,12.836133,47.590633,12.8873,47.584583,516,1075,TRUE,S,0.5578947368421052,aggregate
h1,ho3,817,1333,grasing,none,12.836133,47.590633,12.8873,47.584583,516,1075,TRUE,S,0.5578947368421052,aggregate
h1,ho3,817,1333,grasing,none,12.836133,47.590633,12.8873,47.584583,516,1075,TRUE,S,0.5578947368421052,aggregate
h1,ho3,817,1333,grasing,none,12.836133,47.590633,12.8873,47.584583,516,1075,TRUE,S,0.5578947368421052,aggregate
h1,ho3,817,1333,grasing,none,12.836133,47.590633,12.8873,47.584583,516,1075,TRUE,S,0.5578947368421052,aggregate
h1,ho3,817,1333,grasing,none,12.836133,47.590633,12.8873,47.584583,516,1075,TRUE,S,0.5578947368421052,aggregate
h1,ho4,817,1552,grasing,none,12.836133,47.590633,12.881717,47.583083,735,1184.5,TRUE,S,0.5555555555555556,aggregate
h1,ho4,817,1552,grasing,none,12.836133,47.590633,12.881717,47.583083,735,1184.5,TRUE,S,0.5555555555555556,aggregate
h1,ho4,817,1552,grasing,none,12.836133,47.590633,12.881717,47.583083,735,1184.5,TRUE,S,0.5555555555555556,aggregate
h1,ho4,817,1552,grasing,none,12.836133,47.590633,12.881717,47.583083,735,1184.5,TRUE,S,0.5555555555555556,aggregate
h1,ho4,817,1552,grasing,none,12.836133,47.590633,12.881717,47.583083,735,1184.5,TRUE,S,0.5555555555555556,aggregate
h1,ho4,817,1552,grasing,none,12.836133,47.590633,12.881717,47.583083,735,1184.5,TRUE,S,0.5555555555555556,aggregate
h1,ho4,817,1552,grasing,none,12.836133,47.590633,12.881717,47.583083,735,1184.5,TRUE,S,0.5555555555555556,aggregate
h1,ho4,817,1552,grasing,none,12.836133,47.590633,12.881717,47.583083,735,1184.5,TRUE,S,0.5555555555555556,aggregate
h1,ho4,817,1552,grasing,none,12.836133,47.590633,12.881717,47.583083,735,1184.5,TRUE,S,0.5555555555555556,aggregate
h1,ho5,817,1825,grasing,grasing,12.836133,47.590633,12.877,47.5778,1008,1321,FALSE,S,0.5116279069767442,aggregate
h1,ho5,817,1825,grasing,grasing,12.836133,47.590633,12.877,47.5778,1008,1321,FALSE,S,0.5116279069767442,aggregate
h1,ho5,817,1825,grasing,grasing,12.836133,47.590633,12.877,47.5778,1008,1321,FALSE,S,0.5116279069767442,aggregate
h1,ho5,817,1825,grasing,grasing,12.836133,47.590633,12.877,47.5778,1008,1321,FALSE,S,0.5116279069767442,aggregate
h1,ho5,817,1825,grasing,grasing,12.836133,47.590633,12.877,47.5778,1008,1321,FALSE,S,0.5116279069767442,aggregate
h1,ho5,817,1825,grasing,grasing,12.836133,47.590633,12.877,47.5778,1008,1321,FALSE,S,0.5116279069767442,aggregate
h1,ho5,817,1825,grasing,grasing,12.836133,47.590633,12.877,47.5778,1008,1321,FALSE,S,0.5116279069767442,aggregate
h1,ho5,817,1825,grasing,grasing,12.836133,47.590633,12.877,47.5778,1008,1321,FALSE,S,0.5116279069767442,aggregate
h1,ho5,817,1825,grasing,grasing,12.836133,47.590633,12.877,47.5778,1008,1321,FALSE,S,0.5116279069767442,aggregate
h1,t1,817,714,grasing,mowing,12.836133,47.590633,12.8992,47.609817,103,765.5,TRUE,S,0.5189873417721519,aggregate
h1,t1,817,714,grasing,mowing,12.836133,47.590633,12.8992,47.609817,103,765.5,TRUE,S,0.5189873417721519,aggregate
h1,t1,817,714,grasing,mowing,12.836133,47.590633,12.8992,47.609817,103,765.5,TRUE,S,0.5189873417721519,aggregate
h1,t1,817,714,grasing,mowing,12.836133,47.590633,12.8992,47.609817,103,765.5,TRUE,S,0.5189873417721519,aggregate
h1,t1,817,714,grasing,mowing,12.836133,47.590633,12.8992,47.609817,103,765.5,TRUE,S,0.5189873417721519,aggregate
h1,t1,817,714,grasing,mowing,12.836133,47.590633,12.8992,47.609817,103,765.5,TRUE,S,0.5189873417721519,aggregate
h1,t1,817,714,grasing,mowing,12.836133,47.590633,12.8992,47.609817,103,765.5,TRUE,S,0.5189873417721519,aggregate
h1,t1,817,714,grasing,mowing,12.836133,47.590633,12.8992,47.609817,103,765.5,TRUE,S,0.5189873417721519,aggregate
h1,t1,817,714,grasing,mowing,12.836133,47.590633,12.8992,47.609817,103,765.5,TRUE,S,0.5189873417721519,aggregate
h1,t4,817,641,grasing,mowing,12.836133,47.590633,12.942383,47.612417,176,729,TRUE,S,0.575,aggregate
h1,t4,817,641,grasing,mowing,12.836133,47.590633,12.942383,47.612417,176,729,TRUE,S,0.575,aggregate
h1,t4,817,641,grasing,mowing,12.836133,47.590633,12.942383,47.612417,176,729,TRUE,S,0.575,aggregate
h1,t4,817,641,grasing,mowing,12.836133,47.590633,12.942383,47.612417,176,729,TRUE,S,0.575,aggregate
h1,t4,817,641,grasing,mowing,12.836133,47.590633,12.942383,47.612417,176,729,TRUE,S,0.575,aggregate
h1,t4,817,641,grasing,mowing,12.836133,47.590633,12.942383,47.612417,176,729,TRUE,S,0.575,aggregate
h1,t4,817,641,grasing,mowing,12.836133,47.590633,12.942383,47.612417,176,729,TRUE,S,0.575,aggregate
h1,t4,817,641,grasing,mowing,12.836133,47.590633,12.942383,47.612417,176,729,TRUE,S,0.575,aggregate
h1,t4,817,641,grasing,mowing,12.836133,47.590633,12.942383,47.612417,176,729,TRUE,S,0.575,aggregate
h1,t5,817,746,grasing,mowing,12.836133,47.590633,12.946317,47.604817,71,781.5,TRUE,S,0.5238095238095238,aggregate
h1,t5,817,746,grasing,mowing,12.836133,47.590633,12.946317,47.604817,71,781.5,TRUE,S,0.5238095238095238,aggregate
h1,t5,817,746,grasing,mowing,12.836133,47.590633,12.946317,47.604817,71,781.5,TRUE,S,0.5238095238095238,aggregate
h1,t5,817,746,grasing,mowing,12.836133,47.590633,12.946317,47.604817,71,781.5,TRUE,S,0.5238095238095238,aggregate
h1,t5,817,746,grasing,mowing,12.836133,47.590633,12.946317,47.604817,71,781.5,TRUE,S,0.5238095238095238,aggregate
h1,t5,817,746,grasing,mowing,12.836133,47.590633,12.946317,47.604817,71,781.5,TRUE,S,0.5238095238095238,aggregate
h1,t5,817,746,grasing,mowing,12.836133,47.590633,12.946317,47.604817,71,781.5,TRUE,S,0.5238095238095238,aggregate
h1,t5,817,746,grasing,mowing,12.836133,47.590633,12.946317,47.604817,71,781.5,TRUE,S,0.5238095238095238,aggregate
h1,t5,817,746,grasing,mowing,12.836133,47.590633,12.946317,47.604817,71,781.5,TRUE,S,0.5238095238095238,aggregate
h1,wma1,817,766,grasing,grasing,12.836133,47.590633,12.924383,47.596033,51,791.5,FALSE,S,0.34146341463414637,aggregate
h1,wma1,817,766,grasing,grasing,12.836133,47.590633,12.924383,47.596033,51,791.5,FALSE,S,0.34146341463414637,aggregate
h1,wma1,817,766,grasing,grasing,12.836133,47.590633,12.924383,47.596033,51,791.5,FALSE,S,0.34146341463414637,aggregate
h1,wma1,817,766,grasing,grasing,12.836133,47.590633,12.924383,47.596033,51,791.5,FALSE,S,0.34146341463414637,aggregate
h1,wma1,817,766,grasing,grasing,12.836133,47.590633,12.924383,47.596033,51,791.5,FALSE,S,0.34146341463414637,aggregate
h1,wma1,817,766,grasing,grasing,12.836133,47.590633,12.924383,47.596033,51,791.5,FALSE,S,0.34146341463414637,aggregate
h1,wma1,817,766,grasing,grasing,12.836133,47.590633,12.924383,47.596033,51,791.5,FALSE,S,0.34146341463414637,aggregate
h1,wma1,817,766,grasing,grasing,12.836133,47.590633,12.924383,47.596033,51,791.5,FALSE,S,0.34146341463414637,aggregate
h1,wma1,817,766,grasing,grasing,12.836133,47.590633,12.924383,47.596033,51,791.5,FALSE,S,0.34146341463414637,aggregate
h1,wma2,817,1245,grasing,grasing,12.836133,47.590633,12.940933,47.583517,428,1031,FALSE,S,0.2826086956521739,aggregate
h1,wma2,817,1245,grasing,grasing,12.836133,47.590633,12.940933,47.583517,428,1031,FALSE,S,0.2826086956521739,aggregate
h1,wma2,817,1245,grasing,grasing,12.836133,47.590633,12.940933,47.583517,428,1031,FALSE,S,0.2826086956521739,aggregate
h1,wma2,817,1245,grasing,grasing,12.836133,47.590633,12.940933,47.583517,428,1031,FALSE,S,0.2826086956521739,aggregate
h1,wma2,817,1245,grasing,grasing,12.836133,47.590633,12.940933,47.583517,428,1031,FALSE,S,0.2826086956521739,aggregate
h1,wma2,817,1245,grasing,grasing,12.836133,47.590633,12.940933,47.583517,428,1031,FALSE,S,0.2826086956521739,aggregate
h1,wma2,817,1245,grasing,grasing,12.836133,47.590633,12.940933,47.583517,428,1031,FALSE,S,0.2826086956521739,aggregate
h1,wma2,817,1245,grasing,grasing,12.836133,47.590633,12.940933,47.583517,428,1031,FALSE,S,0.2826086956521739,aggregate
h1,wma2,817,1245,grasing,grasing,12.836133,47.590633,12.940933,47.583517,428,1031,FALSE,S,0.2826086956521739,aggregate
h1,wma3,817,1423,grasing,grasing,12.836133,47.590633,12.943317,47.5778,606,1120,FALSE,S,0.3684210526315789,aggregate
h1,wma3,817,1423,grasing,grasing,12.836133,47.590633,12.943317,47.5778,606,1120,FALSE,S,0.3684210526315789,aggregate
h1,wma3,817,1423,grasing,grasing,12.836133,47.590633,12.943317,47.5778,606,1120,FALSE,S,0.3684210526315789,aggregate
h1,wma3,817,1423,grasing,grasing,12.836133,47.590633,12.943317,47.5778,606,1120,FALSE,S,0.3684210526315789,aggregate
h1,wma3,817,1423,grasing,grasing,12.836133,47.590633,12.943317,47.5778,606,1120,FALSE,S,0.3684210526315789,aggregate
h1,wma3,817,1423,grasing,grasing,12.836133,47.590633,12.943317,47.5778,606,1120,FALSE,S,0.3684210526315789,aggregate
h1,wma3,817,1423,grasing,grasing,12.836133,47.590633,12.943317,47.5778,606,1120,FALSE,S,0.3684210526315789,aggregate
h1,wma3,817,1423,grasing,grasing,12.836133,47.590633,12.943317,47.5778,606,1120,FALSE,S,0.3684210526315789,aggregate
h1,wma3,817,1423,grasing,grasing,12.836133,47.590633,12.943317,47.5778,606,1120,FALSE,S,0.3684210526315789,aggregate
h1,wma4,817,1773,grasing,none,12.836133,47.590633,12.923983,47.574517,956,1295,TRUE,S,0.5584415584415584,aggregate
h1,wma4,817,1773,grasing,none,12.836133,47.590633,12.923983,47.574517,956,1295,TRUE,S,0.5584415584415584,aggregate
h1,wma4,817,1773,grasing,none,12.836133,47.590633,12.923983,47.574517,956,1295,TRUE,S,0.5584415584415584,aggregate
h1,wma4,817,1773,grasing,none,12.836133,47.590633,12.923983,47.574517,956,1295,TRUE,S,0.5584415584415584,aggregate
h1,wma4,817,1773,grasing,none,12.836133,47.590633,12.923983,47.574517,956,1295,TRUE,S,0.5584415584415584,aggregate
h1,wma4,817,1773,grasing,none,12.836133,47.590633,12.923983,47.574517,956,1295,TRUE,S,0.5584415584415584,aggregate
h1,wma4,817,1773,grasing,none,12.836133,47.590633,12.923983,47.574517,956,1295,TRUE,S,0.5584415584415584,aggregate
h1,wma4,817,1773,grasing,none,12.836133,47.590633,12.923983,47.574517,956,1295,TRUE,S,0.5584415584415584,aggregate
h1,wma4,817,1773,grasing,none,12.836133,47.590633,12.923983,47.574517,956,1295,TRUE,S,0.5584415584415584,aggregate
h1,wma5,817,2032,grasing,none,12.836133,47.590633,12.930633,47.5683,1215,1424.5,TRUE,S,0.6666666666666666,aggregate
h1,wma5,817,2032,grasing,none,12.836133,47.590633,12.930633,47.5683,1215,1424.5,TRUE,S,0.6666666666666666,aggregate
h1,wma5,817,2032,grasing,none,12.836133,47.590633,12.930633,47.5683,1215,1424.5,TRUE,S,0.6666666666666666,aggregate
h1,wma5,817,2032,grasing,none,12.836133,47.590633,12.930633,47.5683,1215,1424.5,TRUE,S,0.6666666666666666,aggregate
h1,wma5,817,2032,grasing,none,12.836133,47.590633,12.930633,47.5683,1215,1424.5,TRUE,S,0.6666666666666666,aggregate
h1,wma5,817,2032,grasing,none,12.836133,47.590633,12.930633,47.5683,1215,1424.5,TRUE,S,0.6666666666666666,aggregate
h1,wma5,817,2032,grasing,none,12.836133,47.590633,12.930633,47.5683,1215,1424.5,TRUE,S,0.6666666666666666,aggregate
h1,wma5,817,2032,grasing,none,12.836133,47.590633,12.930633,47.5683,1215,1424.5,TRUE,S,0.6666666666666666,aggregate
h1,wma5,817,2032,grasing,none,12.836133,47.590633,12.930633,47.5683,1215,1424.5,TRUE,S,0.6666666666666666,aggregate
h1,wmb1,817,960,grasing,grasing,12.836133,47.590633,12.94405,47.590483,143,888.5,FALSE,S,0.3142857142857143,aggregate
h1,wmb1,817,960,grasing,grasing,12.836133,47.590633,12.94405,47.590483,143,888.5,FALSE,S,0.3142857142857143,aggregate
h1,wmb1,817,960,grasing,grasing,12.836133,47.590633,12.94405,47.590483,143,888.5,FALSE,S,0.3142857142857143,aggregate
h1,wmb1,817,960,grasing,grasing,12.836133,47.590633,12.94405,47.590483,143,888.5,FALSE,S,0.3142857142857143,aggregate
h1,wmb1,817,960,grasing,grasing,12.836133,47.590633,12.94405,47.590483,143,888.5,FALSE,S,0.3142857142857143,aggregate
h1,wmb1,817,960,grasing,grasing,12.836133,47.590633,12.94405,47.590483,143,888.5,FALSE,S,0.3142857142857143,aggregate
h1,wmb1,817,960,grasing,grasing,12.836133,47.590633,12.94405,47.590483,143,888.5,FALSE,S,0.3142857142857143,aggregate
h1,wmb1,817,960,grasing,grasing,12.836133,47.590633,12.94405,47.590483,143,888.5,FALSE,S,0.3142857142857143,aggregate
h1,wmb1,817,960,grasing,grasing,12.836133,47.590633,12.94405,47.590483,143,888.5,FALSE,S,0.3142857142857143,aggregate
h1,wmb2,817,1140,grasing,grasing,12.836133,47.590633,12.955817,47.57715,323,978.5,FALSE,S,0.3090909090909091,aggregate
h1,wmb2,817,1140,grasing,grasing,12.836133,47.590633,12.955817,47.57715,323,978.5,FALSE,S,0.3090909090909091,aggregate
h1,wmb2,817,1140,grasing,grasing,12.836133,47.590633,12.955817,47.57715,323,978.5,FALSE,S,0.3090909090909091,aggregate
h1,wmb2,817,1140,grasing,grasing,12.836133,47.590633,12.955817,47.57715,323,978.5,FALSE,S,0.3090909090909091,aggregate
h1,wmb2,817,1140,grasing,grasing,12.836133,47.590633,12.955817,47.57715,323,978.5,FALSE,S,0.3090909090909091,aggregate
h1,wmb2,817,1140,grasing,grasing,12.836133,47.590633,12.955817,47.57715,323,978.5,FALSE,S,0.3090909090909091,aggregate
h1,wmb2,817,1140,grasing,grasing,12.836133,47.590633,12.955817,47.57715,323,978.5,FALSE,S,0.3090909090909091,aggregate
h1,wmb2,817,1140,grasing,grasing,12.836133,47.590633,12.955817,47.57715,323,978.5,FALSE,S,0.3090909090909091,aggregate
h1,wmb2,817,1140,grasing,grasing,12.836133,47.590633,12.955817,47.57715,323,978.5,FALSE,S,0.3090909090909091,aggregate
h1,wmb3,817,1420,grasing,grasing,12.836133,47.590633,12.962033,47.569167,603,1118.5,FALSE,S,0.4690265486725664,aggregate
h1,wmb3,817,1420,grasing,grasing,12.836133,47.590633,12.962033,47.569167,603,1118.5,FALSE,S,0.4690265486725664,aggregate
h1,wmb3,817,1420,grasing,grasing,12.836133,47.590633,12.962033,47.569167,603,1118.5,FALSE,S,0.4690265486725664,aggregate
h1,wmb3,817,1420,grasing,grasing,12.836133,47.590633,12.962033,47.569167,603,1118.5,FALSE,S,0.4690265486725664,aggregate
h1,wmb3,817,1420,grasing,grasing,12.836133,47.590633,12.962033,47.569167,603,1118.5,FALSE,S,0.4690265486725664,aggregate
h1,wmb3,817,1420,grasing,grasing,12.836133,47.590633,12.962033,47.569167,603,1118.5,FALSE,S,0.4690265486725664,aggregate
h1,wmb3,817,1420,grasing,grasing,12.836133,47.590633,12.962033,47.569167,603,1118.5,FALSE,S,0.4690265486725664,aggregate
h1,wmb3,817,1420,grasing,grasing,12.836133,47.590633,12.962033,47.569167,603,1118.5,FALSE,S,0.4690265486725664,aggregate
h1,wmb3,817,1420,grasing,grasing,12.836133,47.590633,12.962033,47.569167,603,1118.5,FALSE,S,0.4690265486725664,aggregate
h1,wmb4,817,1655,grasing,grasing,12.836133,47.590633,12.9406,47.571617,838,1236,FALSE,S,0.6421052631578947,aggregate
h1,wmb4,817,1655,grasing,grasing,12.836133,47.590633,12.9406,47.571617,838,1236,FALSE,S,0.6421052631578947,aggregate
h1,wmb4,817,1655,grasing,grasing,12.836133,47.590633,12.9406,47.571617,838,1236,FALSE,S,0.6421052631578947,aggregate
h1,wmb4,817,1655,grasing,grasing,12.836133,47.590633,12.9406,47.571617,838,1236,FALSE,S,0.6421052631578947,aggregate
h1,wmb4,817,1655,grasing,grasing,12.836133,47.590633,12.9406,47.571617,838,1236,FALSE,S,0.6421052631578947,aggregate
h1,wmb4,817,1655,grasing,grasing,12.836133,47.590633,12.9406,47.571617,838,1236,FALSE,S,0.6421052631578947,aggregate
h1,wmb4,817,1655,grasing,grasing,12.836133,47.590633,12.9406,47.571617,838,1236,FALSE,S,0.6421052631578947,aggregate
h1,wmb4,817,1655,grasing,grasing,12.836133,47.590633,12.9406,47.571617,838,1236,FALSE,S,0.6421052631578947,aggregate
h1,wmb4,817,1655,grasing,grasing,12.836133,47.590633,12.9406,47.571617,838,1236,FALSE,S,0.6421052631578947,aggregate
h1,wmb5,817,1813,grasing,none,12.836133,47.590633,12.93625,47.571583,996,1315,TRUE,S,0.6382978723404256,aggregate
h1,wmb5,817,1813,grasing,none,12.836133,47.590633,12.93625,47.571583,996,1315,TRUE,S,0.6382978723404256,aggregate
h1,wmb5,817,1813,grasing,none,12.836133,47.590633,12.93625,47.571583,996,1315,TRUE,S,0.6382978723404256,aggregate
h1,wmb5,817,1813,grasing,none,12.836133,47.590633,12.93625,47.571583,996,1315,TRUE,S,0.6382978723404256,aggregate
h1,wmb5,817,1813,grasing,none,12.836133,47.590633,12.93625,47.571583,996,1315,TRUE,S,0.6382978723404256,aggregate
h1,wmb5,817,1813,grasing,none,12.836133,47.590633,12.93625,47.571583,996,1315,TRUE,S,0.6382978723404256,aggregate
