plant.sp,bb.sp,prop.fl.abund.m,prop.visits.wm
Dactylorhiza maculata,mend,0.008620689655172415,0
Dactylorhiza maculata,mont,0.012652370993421503,0
Dactylorhiza maculata,muci,0.012725229753811355,0
Dactylorhiza maculata,pasc,0.027685478285858368,0.00101010101010101
Dactylorhiza maculata,prat,0.028220884771666208,0.008375209380234505
Dactylorhiza maculata,psit,0.020341378189243402,0
Dactylorhiza maculata,pyre,0.011936286543703862,0
Dactylorhiza maculata,soro,0.025345412304696887,0
Dactylorhiza maculata,wurf,0.025164583388277692,0.0016863406408094434
Daphne mezereum,bss,0.02296093584790551,0
Daphne mezereum,hort,0.03203574925251302,0
Daphne mezereum,humi,0.02380952380952381,0
Daphne mezereum,hypn,0.004694835680751174,0
Daphne mezereum,jone,0.03281841498010962,0
Daphne mezereum,lapi,0.004570057189542484,0
Daphne mezereum,mont,0.021006219185095647,0
Daphne mezereum,pasc,0.03672354340095794,0.024390243902439025
Daphne mezereum,prat,0.03793966764628855,0
Daphne mezereum,psit,0.028881791889854163,0
Daphne mezereum,pyre,0.00407752164660396,0
Daphne mezereum,soro,0.01971952877567142,0
Daphne mezereum,wurf,0.023907571924397072,0
Dryas octopetala,bss,0.0427063266073048,0.13675213675213677
Dryas octopetala,hort,0.06590333147047216,0.0975609756097561
Dryas octopetala,jone,0.07657974407198963,0.25
Dryas octopetala,lapi,0.02254393360082369,0
Dryas octopetala,mend,0.05337563724490745,0
Dryas octopetala,mont,0.05641088575743203,0.1111111111111111
Dryas octopetala,muci,0.03406426104143356,0
Dryas octopetala,pasc,0.01401603219651403,0.017857142857142856
Dryas octopetala,prat,0.04673805478313448,0.05405405405405406
Dryas octopetala,psit,0.03559374063423462,0
Dryas octopetala,pyre,0.11449205020264867,0.15384615384615385
Dryas octopetala,soro,0.06270129074863832,0.03225806451612903
Dryas octopetala,wurf,0.03709649578196337,0.00392156862745098
Epilobium montanum,bss,0.008509125427509092,0.003048780487804878
Epilobium montanum,gers,0.014725595681971522,0
Epilobium montanum,hort,0.008641131024395541,0
Epilobium montanum,humi,0.012903225806451613,0
Epilobium montanum,hypn,0.011326626220224364,0
Epilobium montanum,jone,0.006192246249703319,0
Epilobium montanum,lapi,0.007787690871930002,0
Epilobium montanum,mend,0.010018386612300381,0
Epilobium montanum,mont,0.006932724830845363,0
Epilobium montanum,muci,0.00877991702271829,0
Epilobium montanum,pasc,0.011184259690026104,0
Epilobium montanum,prat,0.008845505020563728,0
Epilobium montanum,psit,0.010945155242516104,0
Epilobium montanum,pyre,0.009654295724661185,0
Epilobium montanum,soro,0.009030150818353441,0
Epilobium montanum,wurf,0.008451486544454602,0
Erica carnea,bss,0.04551886229618441,0.7443609022556391
Erica carnea,hort,0.02374243543464076,0
Erica carnea,jone,0.1266391396617871,0.875
Erica carnea,lapi,0.029850746268656716,1
Erica carnea,mont,0.023159690967793505,0.14285714285714285
Erica carnea,pasc,0.03178499714514827,0.08163265306122448
Erica carnea,prat,0.04949555470646251,0.20689655172413793
Erica carnea,psit,0.06740914015799485,0.8409090909090909
Erica carnea,soro,0.08695096321902365,0.04878048780487805
Erica carnea,wurf,0.04367635828585571,0.0196078431372549
Euphorbia cyparissias,bss,0.031514803023746596,0
Euphorbia cyparissias,hort,0.05330140975310739,0
Euphorbia cyparissias,humi,0.039938556067588324,0
Euphorbia cyparissias,hypn,0.002088920874145917,0
Euphorbia cyparissias,jone,0.019493857295474086,0
Euphorbia cyparissias,lapi,0.011465753009231975,0
Euphorbia cyparissias,mont,0.004560180741064883,0
Euphorbia cyparissias,muci,0.04878048780487805,0
Euphorbia cyparissias,pasc,0.06760915368267016,0
Euphorbia cyparissias,prat,0.02714963712611951,0
Euphorbia cyparissias,psit,0.059271288808436975,0
Euphorbia cyparissias,soro,0.02219498632838888,0
Euphorbia cyparissias,wurf,0.03943420116221937,0
Euphrasia picta,bss,0.02587805810650349,0
Euphrasia picta,hort,0.03319366344797957,0
Euphrasia picta,jone,0.03508771929824562,0
Euphrasia picta,lapi,0.01818181818181818,0
Euphrasia picta,mend,0.040374439533591974,0
Euphrasia picta,mont,0.03135680833159521,0
Euphrasia picta,muci,0.042546970262535774,0
Euphrasia picta,pasc,0.036351601041813106,0
Euphrasia picta,prat,0.047441816933924005,0
Euphrasia picta,psit,0.048179271708683476,0
Euphrasia picta,pyre,0.03708002541511767,0
Euphrasia picta,soro,0.03457240180162639,0
Euphrasia picta,wurf,0.04456247815206822,0
Euphrasia rostkoviana,bss,0.030491846734610924,0.005594405594405594
Euphrasia rostkoviana,gers,0.10585054155768006,0
Euphrasia rostkoviana,hort,0.03335782751945287,0
Euphrasia rostkoviana,hypn,0.028817263709497557,0
Euphrasia rostkoviana,jone,0.015048503062299221,0
Euphrasia rostkoviana,lapi,0.02208560183264231,0
Euphrasia rostkoviana,mend,0.01475391529701455,0
Euphrasia rostkoviana,mont,0.010475785975173874,0
Euphrasia rostkoviana,muci,0.016255958761889306,0
Euphrasia rostkoviana,pasc,0.04943604557130208,0.02268041237113402
Euphrasia rostkoviana,prat,0.04024628413209053,0.0020833333333333333
Euphrasia rostkoviana,psit,0.04587774447938417,0
Euphrasia rostkoviana,pyre,0.015629437625275036,0
Euphrasia rostkoviana,soro,0.04354971658212449,0.0031007751937984496
Euphrasia rostkoviana,wurf,0.046982387068483365,0
Fragaria vesca,bss,0.008538197244339433,0
Fragaria vesca,gers,0.0060185185185185185,0
Fragaria vesca,hort,0.00624645836189912,0
Fragaria vesca,humi,0.012903225806451613,0
Fragaria vesca,hypn,0.01683529107297625,0
Fragaria vesca,jone,0.005871973132978273,0
Fragaria vesca,lapi,0.006230970712014065,0
Fragaria vesca,mend,0.005186952383814887,0
Fragaria vesca,mont,0.003181370048193016,0
Fragaria vesca,muci,0.004791312406971194,0
Fragaria vesca,pasc,0.012299450538979066,0
Fragaria vesca,prat,0.008054915614734242,0
Fragaria vesca,psit,0.011161091541385804,0.006369426751592357
Fragaria vesca,pyre,0.0025679342908572706,0
Fragaria vesca,soro,0.006881646556709855,0
Fragaria vesca,wurf,0.00791417185336692,0
Galeopsis tetrahit,bss,0.007108077083701011,0
Galeopsis tetrahit,gers,0.009691951965391212,0
Galeopsis tetrahit,hort,0.006960080858641699,0.03773584905660377
Galeopsis tetrahit,hypn,0.014117647058823528,0
Galeopsis tetrahit,jone,0.0062499999999999995,0
Galeopsis tetrahit,lapi,0.013082752215388132,0
Galeopsis tetrahit,mont,0.014117647058823528,0
Galeopsis tetrahit,pasc,0.008136011221915035,0.013937282229965157
Galeopsis tetrahit,prat,0.005608580284579779,0
Galeopsis tetrahit,psit,0.0014819388388204423,0
Galeopsis tetrahit,soro,0.0065638719315212,0
Galeopsis tetrahit,wurf,0.008018665528394659,0
Galium anisophyllon,bss,0.018260145206794913,0.0012539184952978057
Galium anisophyllon,gers,0.006944444444444445,0
Galium anisophyllon,hort,0.01207299664185175,0
Galium anisophyllon,humi,0.0064516129032258064,0
Galium anisophyllon,hypn,0.008981144823451189,0
Galium anisophyllon,jone,0.023303330882869344,0
Galium anisophyllon,lapi,0.020103394255130587,0
Galium anisophyllon,mend,0.019956183295789135,0
Galium anisophyllon,mont,0.021639043099353404,0
Galium anisophyllon,muci,0.012570726199581248,0
Galium anisophyllon,pasc,0.014866485229082342,0
Galium anisophyllon,prat,0.014446673658860399,0
Galium anisophyllon,psit,0.014929583438200085,0
Galium anisophyllon,pyre,0.02270228746779247,0
Galium anisophyllon,soro,0.01613585964700698,0
Galium anisophyllon,wurf,0.015900183072814676,0
Gentiana asclepiadea,bss,0.08409262813849437,0.03508771929824561
Gentiana asclepiadea,gers,0.12212143375548755,0.5925925925925926
Gentiana asclepiadea,hort,0.12050924808667716,0.4268292682926829
Gentiana asclepiadea,jone,0.0023419203747072604,0
Gentiana asclepiadea,lapi,0.010124007492261448,0
Gentiana asclepiadea,mend,0.05117096018735363,0
Gentiana asclepiadea,muci,0.012642351712008395,0
Gentiana asclepiadea,pasc,0.10267202647444577,0.14048059149722736
Gentiana asclepiadea,prat,0.08230669127311828,0.10344827586206896
Gentiana asclepiadea,psit,0.06656105682602392,0
Gentiana asclepiadea,pyre,0.006118826700894082,0
Gentiana asclepiadea,soro,0.08465041920250012,0.1044776119402985
Gentiana asclepiadea,wurf,0.102751226796716,0.21754385964912282
Gentiana aspera,bss,0.06597998678314151,0.01948051948051948
Gentiana aspera,gers,0.07647223470392404,0.041666666666666664
Gentiana aspera,hort,0.06297769274399889,0.029411764705882353
Gentiana aspera,hypn,0.016165865384615383,0
Gentiana aspera,jone,0.013348294941282746,0
Gentiana aspera,lapi,0.07197238955418755,0
Gentiana aspera,mend,0.08027406014629968,0.25
Gentiana aspera,mont,0.06697169889852392,0.16666666666666666
Gentiana aspera,muci,0.07377071333056409,0
Gentiana aspera,pasc,0.07264783035750125,0.012433392539964476
Gentiana aspera,prat,0.036753823027332745,0.009708737864077669
Gentiana aspera,psit,0.10938176864755185,0
Gentiana aspera,pyre,0.10325816734463672,0.08695652173913043
Gentiana aspera,soro,0.082097323364728,0.01652892561983471
Gentiana aspera,wurf,0.0932211105009832,0.09943181818181818
Gentiana ciliata,bss,0.03275319396051103,0
Gentiana ciliata,gers,0.020878990400073492,0
Gentiana ciliata,hort,0.03672217269187403,0
Gentiana ciliata,hypn,0.020833333333333336,0
Gentiana ciliata,jone,0.020833333333333336,0
Gentiana ciliata,lapi,0.028556910569105688,0
Gentiana ciliata,mend,0.06451612903225806,0
Gentiana ciliata,mont,0.04073264078731547,0
Gentiana ciliata,pasc,0.04588241789559665,0
Gentiana ciliata,prat,0.026595457154010998,0
Gentiana ciliata,psit,0.03775821914869707,0
Gentiana ciliata,pyre,0.01694915254237288,0
Gentiana ciliata,soro,0.03544012273186355,0
Gentiana ciliata,wurf,0.03776605279349669,0.02197802197802198
Gentiana clusii,bss,0.035124931586718124,0.016706443914081145
Gentiana clusii,hort,0.04106510804834624,0.08641975308641975
Gentiana clusii,hypn,0.010270886812275726,0
Gentiana clusii,jone,0.025128504422023277,0
Gentiana clusii,lapi,0.03467307557443879,0
Gentiana clusii,mend,0.025884629623002187,0
Gentiana clusii,mont,0.044891026475826566,0
Gentiana clusii,muci,0.03508771929824562,0
Gentiana clusii,pasc,0.01988262244767235,0.022727272727272728
Gentiana clusii,prat,0.034047230636895326,0.007575757575757576
Gentiana clusii,psit,0.023645666186564746,0
Gentiana clusii,pyre,0.052216292142202206,0
Gentiana clusii,soro,0.04183477309405876,0.05
Gentiana clusii,wurf,0.026595950392813216,0.017064846416382253
Gentiana pannonica,bss,0.04175695080736362,0.015037593984962405
Gentiana pannonica,gers,0.030152674386545352,0
Gentiana pannonica,hort,0.01745878871744107,0.03508771929824561
Gentiana pannonica,hypn,0.0034184450912257223,0
Gentiana pannonica,jone,0.020594940419842,0
Gentiana pannonica,lapi,0.0288900167932426,0
Gentiana pannonica,mend,0.018173405234729108,0
Gentiana pannonica,mont,0.008377283860489757,0
Gentiana pannonica,muci,0.015613559652835106,0
Gentiana pannonica,pasc,0.03822899588219923,0.028037383177570093
Gentiana pannonica,prat,0.03497518247220994,0.033950617283950615
Gentiana pannonica,psit,0.06675534771499025,0
Gentiana pannonica,pyre,0.01418354759608331,0
Gentiana pannonica,soro,0.0389993109862234,0.004347826086956522
Gentiana pannonica,wurf,0.03786893358887988,0
Gentiana verna,bss,0.03777790675137972,0.032188841201716736
Gentiana verna,hort,0.033433526090380014,0.10465116279069768
Gentiana verna,humi,0.02380952380952381,0
Gentiana verna,hypn,0.009791965566714491,0
Gentiana verna,jone,0.022781912887515823,0
Gentiana verna,lapi,0.026924436596778012,0
Gentiana verna,mend,0.01806532957221705,0
Gentiana verna,mont,0.029433930294303797,0.009900990099009901
Gentiana verna,muci,0.014607226320961881,0
Gentiana verna,pasc,0.035193200681311265,0.004347826086956522
Gentiana verna,prat,0.02512940930367362,0.005319148936170213
Gentiana verna,psit,0.040682423178644754,0.08823529411764706
Gentiana verna,pyre,0.012812768751494305,0
Gentiana verna,soro,0.03012432635341063,0
Gentiana verna,wurf,0.04109533960565751,0.07713498622589532
Geranium robertianum,bss,0.015423889723190098,0
Geranium robertianum,gers,0.03333333333333333,0
Geranium robertianum,hort,0.019081721175021837,0
Geranium robertianum,hypn,0.018895122726531825,0
Geranium robertianum,jone,0.0034129692832764505,0
Geranium robertianum,lapi,0.006369426751592356,0
Geranium robertianum,pasc,0.017378308056508664,0.00980392156862745
Geranium robertianum,prat,0.012954075186475685,0
Geranium robertianum,psit,0.01778368823949897,0
Geranium robertianum,soro,0.0066948306097063355,0
Geranium robertianum,wurf,0.013187458597378738,0
Geranium sylvaticum,bss,0.015499076235848326,0.01697792869269949
Geranium sylvaticum,gers,0.007723468660968661,0
Geranium sylvaticum,hort,0.012834499898430904,0.018404907975460124
Geranium sylvaticum,humi,0.012903225806451613,0
Geranium sylvaticum,hypn,0.019551171478545234,0
Geranium sylvaticum,jone,0.016331774839843476,0.08163265306122448
Geranium sylvaticum,lapi,0.012862632550350247,0
Geranium sylvaticum,mend,0.015120424593349481,0.04
Geranium sylvaticum,mont,0.028602872379169923,0.11188811188811189
Geranium sylvaticum,muci,0.017059589258651076,0.05263157894736842
Geranium sylvaticum,pasc,0.013064149879860518,0.011904761904761904
Geranium sylvaticum,prat,0.016291547764791345,0.023255813953488372
Geranium sylvaticum,psit,0.016175641674671646,0.09523809523809523
Geranium sylvaticum,pyre,0.037594212836629726,0.06896551724137931
Geranium sylvaticum,soro,0.01736327910527583,0.07982261640798226
Geranium sylvaticum,wurf,0.016761619279869164,0.0018315018315018315
Geum rivale,bss,0.015414826851872893,0.009538950715421303
Geum rivale,gers,0.010683760683760684,0
Geum rivale,hort,0.014479749209513292,0.16312056737588654
Geum rivale,humi,6.779661016949153e-4,0
Geum rivale,hypn,0.008556970105158873,0
Geum rivale,jone,0.018460591501852558,0.3275862068965517
Geum rivale,lapi,0.003711292840374348,0
Geum rivale,mend,0.004744235261857059,0
Geum rivale,mont,0.01673030476321936,0.008130081300813009
Geum rivale,muci,0.005982411027680362,0.08333333333333333
Geum rivale,pasc,0.01925872462715108,0.0765661252900232
Geum rivale,prat,0.01801568128773421,0.2222222222222222
Geum rivale,psit,0.016900939215098002,0.03424657534246575
Geum rivale,pyre,0.012231108545693438,0.07142857142857142
Geum rivale,soro,0.018489320594278037,0.14492753623188406
Geum rivale,wurf,0.013825136534944323,0.014970059880239521
Globularia cordifolia,bss,0.012353466112076154,0
Globularia cordifolia,hort,0.010220064474777362,0
Globularia cordifolia,hypn,0.007349922787967797,0
Globularia cordifolia,jone,0.0107977190888539,0
Globularia cordifolia,lapi,0.0043446777697320775,0
Globularia cordifolia,mend,0.008995376113054024,0
Globularia cordifolia,mont,0.01044386049104791,0
Globularia cordifolia,muci,0.004575773216341764,0
Globularia cordifolia,pasc,0.009209025140148774,0
Globularia cordifolia,prat,0.00863545790957171,0
Globularia cordifolia,psit,0.011103316160761179,0
Globularia cordifolia,pyre,0.009152399020335244,0
Globularia cordifolia,soro,0.008663430566592507,0
Globularia cordifolia,wurf,0.010831313464302678,0.0058823529411764705
Globularia nudicaulis,bss,0.013215859030837003,1
Globularia nudicaulis,hort,7.578628268283441e-4,0
Globularia nudicaulis,hypn,7.578628268283441e-4,0
Globularia nudicaulis,jone,0.15789473684210525,0
Globularia nudicaulis,pasc,0.007547169811320755,0
Globularia nudicaulis,prat,0.07873198135996252,0
Globularia nudicaulis,psit,0.10021999697662132,0.16666666666666666
Globularia nudicaulis,soro,0.013215859030837003,0
Globularia nudicaulis,wurf,0.09710549792561915,0.09090909090909091
Hedysarum hedysaroides,bss,0.07660241331002474,0.25
Hedysarum hedysaroides,hort,0.040620782726045884,0.3333333333333333
Hedysarum hedysaroides,jone,0.03508771929824562,0
Hedysarum hedysaroides,mend,0.07279286926994906,0.375
Hedysarum hedysaroides,mont,0.07583137017201462,0.17647058823529413
Hedysarum hedysaroides,pasc,0.0942718241386599,0.6666666666666666
Hedysarum hedysaroides,prat,0.06313454156183307,0
Hedysarum hedysaroides,psit,0.049999999999999996,0
Hedysarum hedysaroides,pyre,0.040129998570437836,0
Hedysarum hedysaroides,soro,0.05246415269819554,0
Hedysarum hedysaroides,wurf,0.06967382161515995,0.4666666666666667
Helianthemum alpestre,bss,0.03128463381770018,0.18518518518518517
Helianthemum alpestre,hort,0.03735812563058019,0.05
Helianthemum alpestre,jone,0.06844145246838025,0
Helianthemum alpestre,mend,0.04117177000472195,0
Helianthemum alpestre,mont,0.03734505247770811,0
Helianthemum alpestre,pasc,0.030701754385964914,0
Helianthemum alpestre,prat,0.04529729055599347,0
Helianthemum alpestre,psit,0.04692891649413389,0
Helianthemum alpestre,pyre,0.03888469106571915,0
Helianthemum alpestre,soro,0.030640979486674515,0
Helianthemum alpestre,wurf,0.0380243544406021,0
Helianthemum nummularium,bss,0.031965351069982474,0.15782828282828282
Helianthemum nummularium,gers,0.012900641025641025,0
Helianthemum nummularium,hort,0.02214185016260763,0
Helianthemum nummularium,hypn,0.0643593088106154,0.08333333333333333
Helianthemum nummularium,jone,0.044112104923897916,0.037037037037037035
Helianthemum nummularium,lapi,0.05049273404099884,0.08333333333333333
Helianthemum nummularium,mend,0.03243792505362756,0
Helianthemum nummularium,mont,0.04096376564250363,0.00390625
Helianthemum nummularium,muci,0.015425295039590704,0
Helianthemum nummularium,pasc,0.024885933210324025,0.006564551422319475
Helianthemum nummularium,prat,0.0254523837246083,0.0014814814814814814
Helianthemum nummularium,psit,0.025764684686180834,0
Helianthemum nummularium,pyre,0.031463266208452606,0
Helianthemum nummularium,soro,0.030909947903058704,0
Helianthemum nummularium,wurf,0.026082900556858465,0.003194888178913738
Helleborus niger,bss,0.34936140298834706,0.17777777777777778
Helleborus niger,hort,0.35338053110662143,0.0625
Helleborus niger,jone,0.003167898627243928,0
Helleborus niger,mont,0.39119433892401156,0.5
Helleborus niger,pasc,0.33778913041048125,0.010638297872340425
Helleborus niger,prat,0.39520647056915703,0.037037037037037035
Helleborus niger,psit,0.3301064865424596,0
Helleborus niger,soro,0.13482309576732884,0
Helleborus niger,wurf,0.32122666302420666,0
Hepatica nobilis,bss,0.10401002506265664,0
Hepatica nobilis,hort,0.39285714285714285,0
Hepatica nobilis,jone,0.05203349282296651,0
Hepatica nobilis,pasc,0.39285714285714285,0
Hepatica nobilis,prat,0.2662907268170426,0
Hepatica nobilis,psit,0.013157894736842105,0
Heracleum sphondylium,bss,0.15350120325337943,0.037037037037037035
Heracleum sphondylium,hort,0.09094686734084807,0
Heracleum sphondylium,hypn,0.00447503595644134,0
Heracleum sphondylium,jone,0.07018522838328813,0
Heracleum sphondylium,lapi,0.13433378471797233,0
Heracleum sphondylium,mend,0.006369426751592356,0
Heracleum sphondylium,muci,0.009708737864077669,0
Heracleum sphondylium,pasc,0.15476095083977184,0
Heracleum sphondylium,prat,0.07533160135291175,0
Heracleum sphondylium,psit,0.20240272903509865,0
Heracleum sphondylium,pyre,0.008039082307835012,0
Heracleum sphondylium,soro,0.18363766092065678,0
Heracleum sphondylium,wurf,0.15721907322596185,0
Hieracium murorum,bss,0.027595576655028646,0.004123711340206186
Hieracium murorum,gers,0.008472222222222223,0
Hieracium murorum,hort,0.045168289905899495,0
Hieracium murorum,humi,0.06451612903225806,0
Hieracium murorum,hypn,0.0058566154460842415,0
Hieracium murorum,jone,0.01563309968931732,0.05
Hieracium murorum,lapi,0.00522318920252594,0
Hieracium murorum,mend,0.005657208080586555,0
Hieracium murorum,mont,0.008710890952834283,0.014705882352941176
Hieracium murorum,muci,0.011235955056179775,0
Hieracium murorum,pasc,0.027128299186226945,0
Hieracium murorum,prat,0.03281617865496315,0
Hieracium murorum,psit,0.03352839268285594,0
Hieracium murorum,pyre,0.0052132434870845335,0
Hieracium murorum,soro,0.035267846368406006,0
Hieracium murorum,wurf,0.02835956564490449,0
Hieracium villosum,bss,0.012919119694604542,0
Hieracium villosum,gers,0.006944444444444445,0
Hieracium villosum,hort,0.010143865256732375,0
Hieracium villosum,humi,0.0064516129032258064,0
Hieracium villosum,hypn,0.003603867980183441,0
Hieracium villosum,jone,0.011733764881538607,0
Hieracium villosum,lapi,0.008074651924752348,0
Hieracium villosum,mend,0.019989658840310127,0
Hieracium villosum,mont,0.012377396146128492,0
Hieracium villosum,muci,0.01314508790753121,0
Hieracium villosum,pasc,0.010383128395106208,0
Hieracium villosum,prat,0.011223903683045334,0
Hieracium villosum,psit,0.0144323489953184,0
Hieracium villosum,pyre,0.013883601584363076,0.03333333333333333
Hieracium villosum,soro,0.01332985457848582,0
Hieracium villosum,wurf,0.011900327327035767,0
Hippocrepis comosa,bss,0.06342072432484641,0.02459016393442623
Hippocrepis comosa,hort,0.033482488027999795,0.03296703296703297
Hippocrepis comosa,humi,0.019354838709677417,0
Hippocrepis comosa,hypn,0.20329560972686136,0.25
Hippocrepis comosa,jone,0.15725002511151642,0.06818181818181818
Hippocrepis comosa,lapi,0.22158992755512544,0
Hippocrepis comosa,mend,0.008384029402687116,0
Hippocrepis comosa,mont,0.12714741820055975,0.39622641509433965
Hippocrepis comosa,muci,0.08410980177217503,0
Hippocrepis comosa,pasc,0.12714829990754115,0.05263157894736842
Hippocrepis comosa,prat,0.0861094024795467,0
Hippocrepis comosa,psit,0.05765557028186079,0
Hippocrepis comosa,pyre,0.010277179465300537,0
Hippocrepis comosa,soro,0.11425493434292774,0.025380710659898477
Hippocrepis comosa,wurf,0.09110513022607969,0.021798365122615803
Hypericum maculatum,bss,0.023070595220353,0.09421841541755889
Hypericum maculatum,gers,0.09750563025294214,0
Hypericum maculatum,hort,0.027158383271879433,0.021739130434782608
Hypericum maculatum,humi,0.0064516129032258064,0
Hypericum maculatum,hypn,0.009303923680718394,0.045454545454545456
Hypericum maculatum,jone,0.013678237959063064,0
Hypericum maculatum,lapi,0.011368496868085798,0
Hypericum maculatum,mend,0.018082867129786517,0
Hypericum maculatum,mont,0.010221624085843676,0
Hypericum maculatum,muci,0.050343127078127846,0
Hypericum maculatum,pasc,0.02519626473245844,0.011509817197020988
Hypericum maculatum,prat,0.025823108133455477,0.038606403013182675
Hypericum maculatum,psit,0.030517426306045547,0.005847953216374269
Hypericum maculatum,pyre,0.012074833834516158,0
Hypericum maculatum,soro,0.017171680063431075,0.005518763796909493
Hypericum maculatum,wurf,0.019607557918744634,0.00708502024291498
Impatiens noli-tangere,bss,0.02150537634408602,0
Impatiens noli-tangere,hort,0.029269078884940552,0.1111111111111111
Impatiens noli-tangere,hypn,0.02150537634408602,0
Impatiens noli-tangere,pasc,0.028298616067333734,0
Impatiens noli-tangere,prat,0.027876989791238555,0
Impatiens noli-tangere,psit,0.02230833202367856,0
Impatiens noli-tangere,soro,0.03864425100984241,0
Impatiens noli-tangere,wurf,0.022107593103780424,0
Knautia arvensis,bss,0.03516156178096523,0.06349206349206349
Knautia arvensis,hort,0.04024445475545834,0.4166666666666667
Knautia arvensis,humi,0.006779661016949153,1
Knautia arvensis,hypn,0.005427935735778094,0
Knautia arvensis,jone,0.10202927965778052,0.875
Knautia arvensis,lapi,0.04448386288284757,0.14634146341463414
Knautia arvensis,mend,0.0035842293906810036,0
Knautia arvensis,mont,0.0033118715342462766,0
Knautia arvensis,pasc,0.026193311157430246,0.23209169054441262
Knautia arvensis,prat,0.03486319859676075,0.1511627906976744
Knautia arvensis,psit,0.053843865677362567,0.3142857142857143
Knautia arvensis,pyre,0.004781651317164119,0
Knautia arvensis,soro,0.028612600542204738,0.06701030927835051
Knautia arvensis,wurf,0.037339301723125606,0.13636363636363635
Knautia dipsacifolia,bss,0.02116862761508464,0.014925373134328358
Knautia dipsacifolia,gers,0.03786809583836218,0
Knautia dipsacifolia,hort,0.019127217641629998,0
Knautia dipsacifolia,hypn,0.0021971132315959903,0
Knautia dipsacifolia,jone,0.004683840749414521,0
Knautia dipsacifolia,lapi,0.011363636363636362,0.5
Knautia dipsacifolia,mend,0.012533391602090807,0
Knautia dipsacifolia,mont,0.012601370778725264,0
Knautia dipsacifolia,muci,0.02204513710550861,0.07142857142857142
Knautia dipsacifolia,pasc,0.024258502726386133,0.01818181818181818
Knautia dipsacifolia,prat,0.020828657107306615,0.06970509383378017
Knautia dipsacifolia,psit,0.03724711893803625,0.39473684210526316
Knautia dipsacifolia,pyre,0.0187101759167973,0.21739130434782608
Knautia dipsacifolia,soro,0.017287141086548663,0.017006802721088437
Knautia dipsacifolia,wurf,0.02051252488505379,0
Lamium galeobdolon,bss,0.00687009170143286,0
Lamium galeobdolon,gers,0.006944444444444445,0
Lamium galeobdolon,hort,0.0044435196767432,0.020833333333333332
Lamium galeobdolon,hypn,0.0016143127790790915,0
Lamium galeobdolon,jone,0.002629841609980319,0
Lamium galeobdolon,lapi,0.007575757575757576,0
Lamium galeobdolon,mend,0.003399650351861838,0
Lamium galeobdolon,mont,0.0026719747605871247,0
Lamium galeobdolon,muci,0.0029377446396504497,0
Lamium galeobdolon,pasc,0.008946271400231664,0.10843373493975904
Lamium galeobdolon,prat,0.006058397250206732,0.05384615384615385
Lamium galeobdolon,psit,0.010434737785907774,0
Lamium galeobdolon,pyre,0.0029112135941486584,0
Lamium galeobdolon,soro,0.004529013071895048,0.021897810218978103
Lamium galeobdolon,wurf,0.005583025411136432,0.0070921985815602835
Lamium maculatum,bss,0.0038718302131294825,0
Lamium maculatum,hort,0.005875554079831473,0
Lamium maculatum,jone,0.002496487041548529,0
Lamium maculatum,mont,0.002496487041548529,0
Lamium maculatum,pasc,0.0037365256897151453,0.1111111111111111
Lamium maculatum,prat,0.002903872659847112,0.045454545454545456
Lamium maculatum,soro,0.0038718302131294825,0
Lamium maculatum,wurf,0.005875554079831473,0.058823529411764705
Larix decidua,prat,0,1
Lathyrus pratensis,bss,0.013981881161576885,0.047619047619047616
Lathyrus pratensis,hort,0.01437354237174274,0
Lathyrus pratensis,hypn,0.01325268817204301,0
Lathyrus pratensis,jone,0.013598471407765399,0
Lathyrus pratensis,lapi,0.008911905463629603,0
Lathyrus pratensis,pasc,0.014891327275302896,0.051515151515151514
Lathyrus pratensis,prat,0.017635864008876685,0
Lathyrus pratensis,psit,0.014851041111074915,0
Lathyrus pratensis,soro,0.01198085371140821,0
Lathyrus pratensis,wurf,0.010938408325373634,0.023255813953488372
Leontodon hispidus,bss,0.05587951527870549,0.004699738903394256
Leontodon hispidus,gers,0.05600345465005505,0
Leontodon hispidus,hort,0.052169192445283855,0
Leontodon hispidus,humi,0.07747402952433023,0
Leontodon hispidus,hypn,0.07536269272443727,0
Leontodon hispidus,jone,0.038025418019228444,0
Leontodon hispidus,lapi,0.06522633032296828,0.03278688524590164
Leontodon hispidus,mend,0.053601076219155615,0
Leontodon hispidus,mont,0.05542969677528688,0.006993006993006993
Leontodon hispidus,muci,0.062318479312005425,0
Leontodon hispidus,pasc,0.054789521635569,8.787346221441124e-4
Leontodon hispidus,prat,0.053880329831692296,0.0027347310847766638
Leontodon hispidus,psit,0.058015814162805365,0.02768166089965398
Leontodon hispidus,pyre,0.04894952613787358,0
Leontodon hispidus,soro,0.05939608073892868,0.00321285140562249
Leontodon hispidus,wurf,0.05321744843107289,0
Leucanthemum vulgare,bss,0.06425503718058118,0.001152073732718894
Leucanthemum vulgare,gers,0.05346301749051734,0
Leucanthemum vulgare,hort,0.06986026054591592,0
Leucanthemum vulgare,humi,0.013231273920174959,0
Leucanthemum vulgare,hypn,0.03535663202432447,0
Leucanthemum vulgare,jone,0.08230750101547563,0
Leucanthemum vulgare,lapi,0.11166960229587848,0
Leucanthemum vulgare,mend,0.015996452822539777,0
Leucanthemum vulgare,mont,0.034373290686438546,0
Leucanthemum vulgare,muci,0.00732043484702638,0
Leucanthemum vulgare,pasc,0.06611985399559468,6.978367062107466e-4
